id_gestion,id_mora,fecha_gestion,tipo_contacto,resultado_gestion
40338,30179,2025-01-22 00:00:00,Visita Domiciliaria,Cliente firma acuerdo de pago
40339,30182,2025-01-22 00:00:00,Visita Domiciliaria,Se deja aviso de cobro en puerta
40340,30183,2025-08-27 00:00:00,Visita Domiciliaria,Cliente firma acuerdo de pago
40341,30183,2025-08-26 00:00:00,Visita Domiciliaria,Cliente no se encontraba en domicilio
40342,30183,2025-09-03 00:00:00,Visita Domiciliaria,Cliente recibe notificación de cobro
40343,30184,2023-01-27 00:00:00,Llamada,Cliente no contesta
40344,30184,2023-01-22 00:00:00,Llamada,Cliente promete pagar en 5 días
40345,30184,2023-01-29 00:00:00,Llamada,Cliente promete pagar en 5 días
40346,30185,2023-02-25 00:00:00,Visita Domiciliaria,Cliente recibe notificación de cobro
40347,30186,2023-03-22 00:00:00,Llamada,Cliente reconoce deuda sin fecha de pago
40348,30187,2023-04-21 00:00:00,Correo,Cliente responde solicitando plazo adicional
40349,30188,2023-05-25 00:00:00,Visita Domiciliaria,Cliente recibe notificación de cobro
40350,30189,2023-06-27 00:00:00,Correo,Cliente responde solicitando plazo adicional
40351,30190,2023-07-22 00:00:00,Llamada,Cliente promete pagar en 5 días
40352,30191,2023-08-22 00:00:00,Visita Domiciliaria,Se deja aviso de cobro en puerta
40353,30191,2023-08-22 00:00:00,Visita Domiciliaria,Cliente firma acuerdo de pago
40354,30191,2023-09-04 00:00:00,Visita Domiciliaria,Cliente no se encontraba en domicilio
40355,30192,2023-09-24 00:00:00,Llamada,Cliente reconoce deuda sin fecha de pago
40356,30192,2023-10-01 00:00:00,Visita Domiciliaria,Cliente recibe notificación de cobro
40357,30193,2023-10-17 00:00:00,Llamada,Cliente reconoce deuda sin fecha de pago
40358,30193,2023-10-26 00:00:00,Llamada,Cliente no contesta
40359,30193,2023-10-27 00:00:00,Correo,Cliente confirma recepción y promete pago
40360,30194,2023-11-27 00:00:00,Visita Domiciliaria,Cliente firma acuerdo de pago
40361,30194,2023-11-23 00:00:00,Correo,Correo rebotado — dirección inválida
40362,30195,2023-12-19 00:00:00,Visita Domiciliaria,Se deja aviso de cobro en puerta
40363,30195,2023-12-31 00:00:00,Llamada,Cliente reconoce deuda sin fecha de pago
40364,30195,2024-01-01 00:00:00,Visita Domiciliaria,Se deja aviso de cobro en puerta
40365,30196,2024-01-25 00:00:00,Llamada,Cliente no contesta
40366,30196,2024-01-23 00:00:00,Correo,Cliente responde solicitando plazo adicional
40367,30197,2024-02-24 00:00:00,Correo,Cliente confirma recepción y promete pago
40368,30197,2024-02-27 00:00:00,Correo,Cliente confirma recepción y promete pago
40369,30198,2024-03-18 00:00:00,Visita Domiciliaria,Se deja aviso de cobro en puerta
40370,30198,2024-04-01 00:00:00,Visita Domiciliaria,Cliente recibe notificación de cobro
40371,30199,2024-04-24 00:00:00,Visita Domiciliaria,Cliente no se encontraba en domicilio
40372,30199,2024-04-23 00:00:00,Llamada,Buzón de voz — se deja mensaje
40373,30199,2024-04-29 00:00:00,Llamada,Cliente reconoce deuda sin fecha de pago
40374,30200,2024-05-25 00:00:00,Visita Domiciliaria,Cliente no se encontraba en domicilio
40375,30200,2024-05-28 00:00:00,Visita Domiciliaria,Cliente firma acuerdo de pago
40376,30200,2024-05-27 00:00:00,Correo,Correo rebotado — dirección inválida
40377,30201,2024-06-18 00:00:00,Llamada,Cliente promete pagar en 5 días
40378,30201,2024-06-24 00:00:00,Llamada,Cliente promete pagar en 5 días
40379,30202,2024-07-22 00:00:00,Correo,Correo rebotado — dirección inválida
40380,30203,2024-08-21 00:00:00,Llamada,Cliente solicita refinanciación
40381,30204,2024-09-26 00:00:00,Llamada,Cliente reconoce deuda sin fecha de pago
40382,30204,2024-09-22 00:00:00,Llamada,Buzón de voz — se deja mensaje
40383,30204,2024-09-27 00:00:00,Visita Domiciliaria,Se deja aviso de cobro en puerta
40384,30205,2024-10-22 00:00:00,Visita Domiciliaria,Cliente recibe notificación de cobro
40385,30205,2024-10-31 00:00:00,Llamada,Cliente no contesta
40386,30206,2024-11-27 00:00:00,Correo,Correo enviado sin respuesta
40387,30207,2024-12-25 00:00:00,Visita Domiciliaria,Cliente firma acuerdo de pago
40388,30207,2024-12-29 00:00:00,Visita Domiciliaria,Se deja aviso de cobro en puerta
40389,30207,2024-12-31 00:00:00,Llamada,Cliente reconoce deuda sin fecha de pago
40390,30208,2025-01-18 00:00:00,Correo,Cliente responde solicitando plazo adicional
40391,30208,2025-01-24 00:00:00,Llamada,Cliente no contesta
40392,30208,2025-02-06 00:00:00,Visita Domiciliaria,Cliente firma acuerdo de pago
40393,30209,2025-02-23 00:00:00,Llamada,Cliente solicita refinanciación
40394,30209,2025-02-28 00:00:00,Visita Domiciliaria,Cliente no se encontraba en domicilio
40395,30209,2025-03-04 00:00:00,Llamada,Buzón de voz — se deja mensaje
40396,30210,2025-03-27 00:00:00,Llamada,Cliente reconoce deuda sin fecha de pago
40397,30210,2025-04-01 00:00:00,Visita Domiciliaria,Cliente recibe notificación de cobro
40398,30210,2025-04-02 00:00:00,Correo,Correo enviado sin respuesta
40399,30211,2025-04-20 00:00:00,Visita Domiciliaria,Cliente recibe notificación de cobro
40400,30212,2025-05-21 00:00:00,Visita Domiciliaria,Cliente no se encontraba en domicilio
40401,30213,2025-06-24 00:00:00,Llamada,Cliente promete pagar en 5 días
40402,30214,2025-07-23 00:00:00,Llamada,Cliente promete pagar en 5 días
40403,30215,2025-08-25 00:00:00,Correo,Correo rebotado — dirección inválida
40404,30215,2025-08-23 00:00:00,Visita Domiciliaria,Cliente no se encontraba en domicilio
40405,30215,2025-09-02 00:00:00,Visita Domiciliaria,Cliente no se encontraba en domicilio
40406,30216,2025-09-26 00:00:00,Llamada,Cliente solicita refinanciación
40407,30216,2025-10-02 00:00:00,Llamada,Cliente no contesta
40408,30217,2025-10-17 00:00:00,SMS,SMS enviado exitosamente
40409,30217,2025-10-31 00:00:00,Llamada,Buzón de voz — se deja mensaje
40410,30218,2025-11-23 00:00:00,Correo,Cliente responde solicitando plazo adicional
40411,30219,2025-12-26 00:00:00,SMS,SMS enviado exitosamente
40412,30219,2025-12-28 00:00:00,Llamada,Buzón de voz — se deja mensaje
40413,30220,2024-12-22 00:00:00,Llamada,Cliente no contesta
40414,30223,2024-02-27 00:00:00,Visita Domiciliaria,Cliente recibe notificación de cobro
40415,30223,2024-02-27 00:00:00,Visita Domiciliaria,Cliente recibe notificación de cobro
40416,30223,2024-03-01 00:00:00,Visita Domiciliaria,Se deja aviso de cobro en puerta
40417,30224,2024-03-19 00:00:00,Llamada,Cliente no contesta
40418,30225,2024-05-27 00:00:00,Llamada,Cliente reconoce deuda sin fecha de pago
40419,30226,2024-11-24 00:00:00,Llamada,Cliente reconoce deuda sin fecha de pago
40420,30226,2024-12-02 00:00:00,Llamada,Cliente reconoce deuda sin fecha de pago
40421,30226,2024-12-02 00:00:00,Correo,Correo rebotado — dirección inválida
40422,30227,2024-12-24 00:00:00,Visita Domiciliaria,Cliente firma acuerdo de pago
40423,30228,2025-02-21 00:00:00,Llamada,Cliente reconoce deuda sin fecha de pago
40424,30228,2025-02-22 00:00:00,Visita Domiciliaria,Cliente no se encontraba en domicilio
40425,30228,2025-03-03 00:00:00,Llamada,Cliente no contesta
40426,30229,2025-03-22 00:00:00,Correo,Correo enviado sin respuesta
40427,30230,2025-07-18 00:00:00,Llamada,Cliente reconoce deuda sin fecha de pago
40428,30230,2025-07-28 00:00:00,Llamada,Cliente reconoce deuda sin fecha de pago
40429,30230,2025-07-27 00:00:00,Llamada,Cliente reconoce deuda sin fecha de pago
40430,30231,2025-12-20 00:00:00,SMS,Cliente responde confirmando pago próximo
40431,30231,2025-12-30 00:00:00,SMS,SMS enviado exitosamente
40432,30233,2024-07-22 00:00:00,Correo,Correo enviado sin respuesta
40433,30234,2025-08-27 00:00:00,Visita Domiciliaria,Cliente recibe notificación de cobro
40434,30234,2025-08-29 00:00:00,Correo,Cliente responde solicitando plazo adicional
40435,30234,2025-09-01 00:00:00,Visita Domiciliaria,Se deja aviso de cobro en puerta
40436,30235,2025-11-23 00:00:00,Correo,Correo enviado sin respuesta
40437,30235,2025-12-02 00:00:00,Correo,Correo enviado sin respuesta
40438,30236,2023-12-18 00:00:00,Llamada,Cliente solicita refinanciación
40439,30236,2023-12-26 00:00:00,Visita Domiciliaria,Cliente recibe notificación de cobro
40440,30237,2024-01-18 00:00:00,Llamada,Cliente promete pagar en 5 días
40441,30237,2024-01-27 00:00:00,Visita Domiciliaria,Cliente firma acuerdo de pago
40442,30238,2024-02-26 00:00:00,Llamada,Cliente no contesta
40443,30239,2024-03-25 00:00:00,Visita Domiciliaria,Se deja aviso de cobro en puerta
40444,30239,2024-03-24 00:00:00,Llamada,Cliente reconoce deuda sin fecha de pago
40445,30240,2024-04-27 00:00:00,Llamada,Cliente reconoce deuda sin fecha de pago
40446,30241,2024-05-17 00:00:00,Visita Domiciliaria,Cliente recibe notificación de cobro
40447,30241,2024-05-25 00:00:00,Visita Domiciliaria,Cliente firma acuerdo de pago
40448,30242,2024-06-20 00:00:00,Correo,Cliente responde solicitando plazo adicional
40449,30243,2024-07-21 00:00:00,Correo,Correo enviado sin respuesta
40450,30244,2024-08-25 00:00:00,Correo,Correo enviado sin respuesta
40451,30244,2024-09-01 00:00:00,Visita Domiciliaria,Cliente recibe notificación de cobro
40452,30244,2024-09-05 00:00:00,Visita Domiciliaria,Cliente recibe notificación de cobro
40453,30245,2024-09-26 00:00:00,Correo,Cliente responde solicitando plazo adicional
40454,30246,2024-10-24 00:00:00,Visita Domiciliaria,Se deja aviso de cobro en puerta
40455,30246,2024-11-01 00:00:00,Llamada,Cliente solicita refinanciación
40456,30246,2024-11-05 00:00:00,Visita Domiciliaria,Cliente firma acuerdo de pago
40457,30247,2024-11-25 00:00:00,Visita Domiciliaria,Cliente firma acuerdo de pago
40458,30248,2024-12-22 00:00:00,Llamada,Cliente reconoce deuda sin fecha de pago
40459,30249,2025-01-24 00:00:00,Llamada,Cliente solicita refinanciación
40460,30249,2025-01-30 00:00:00,Llamada,Cliente promete pagar en 5 días
40461,30250,2025-02-26 00:00:00,Visita Domiciliaria,Se deja aviso de cobro en puerta
40462,30251,2025-03-27 00:00:00,Llamada,Buzón de voz — se deja mensaje
40463,30252,2025-04-18 00:00:00,Llamada,Cliente reconoce deuda sin fecha de pago
40464,30252,2025-04-23 00:00:00,Visita Domiciliaria,Cliente recibe notificación de cobro
40465,30252,2025-05-01 00:00:00,Llamada,Cliente reconoce deuda sin fecha de pago
40466,30253,2025-05-23 00:00:00,Visita Domiciliaria,Cliente recibe notificación de cobro
40467,30254,2025-06-22 00:00:00,Correo,Cliente confirma recepción y promete pago
40468,30254,2025-06-22 00:00:00,Visita Domiciliaria,Se deja aviso de cobro en puerta
40469,30255,2025-07-23 00:00:00,Correo,Correo rebotado — dirección inválida
40470,30256,2025-08-17 00:00:00,Visita Domiciliaria,Cliente no se encontraba en domicilio
40471,30257,2025-09-27 00:00:00,Visita Domiciliaria,Cliente recibe notificación de cobro
40472,30257,2025-09-24 00:00:00,Visita Domiciliaria,Cliente firma acuerdo de pago
40473,30257,2025-09-29 00:00:00,Llamada,Cliente solicita refinanciación
40474,30258,2025-10-26 00:00:00,Llamada,Cliente no contesta
40475,30258,2025-10-22 00:00:00,Llamada,Cliente promete pagar en 5 días
40476,30259,2025-11-26 00:00:00,Llamada,Cliente no contesta
40477,30259,2025-11-26 00:00:00,Llamada,Cliente no contesta
40478,30259,2025-11-27 00:00:00,Llamada,Cliente reconoce deuda sin fecha de pago
40479,30260,2025-12-18 00:00:00,SMS,Cliente responde confirmando pago próximo
40480,30260,2025-12-31 00:00:00,Correo,Cliente responde solicitando plazo adicional
40481,30261,2024-02-21 00:00:00,Llamada,Cliente reconoce deuda sin fecha de pago
40482,30261,2024-02-27 00:00:00,Visita Domiciliaria,Cliente firma acuerdo de pago
40483,30261,2024-02-29 00:00:00,Llamada,Cliente no contesta
40484,30262,2024-04-18 00:00:00,Correo,Correo enviado sin respuesta
40485,30262,2024-04-28 00:00:00,Correo,Correo enviado sin respuesta
40486,30262,2024-05-07 00:00:00,Visita Domiciliaria,Se deja aviso de cobro en puerta
40487,30262,2024-05-06 00:00:00,Llamada,Buzón de voz — se deja mensaje
40488,30263,2024-05-22 00:00:00,Visita Domiciliaria,Cliente no se encontraba en domicilio
40489,30263,2024-05-31 00:00:00,Llamada,Buzón de voz — se deja mensaje
40490,30263,2024-05-29 00:00:00,Visita Domiciliaria,Se deja aviso de cobro en puerta
40491,30265,2024-07-27 00:00:00,Llamada,Cliente solicita refinanciación
40492,30265,2024-08-01 00:00:00,Visita Domiciliaria,Cliente recibe notificación de cobro
40493,30265,2024-07-28 00:00:00,Llamada,Cliente solicita refinanciación
40494,30266,2024-11-21 00:00:00,Visita Domiciliaria,Cliente recibe notificación de cobro
40495,30266,2024-11-22 00:00:00,Visita Domiciliaria,Se deja aviso de cobro en puerta
40496,30266,2024-12-05 00:00:00,Visita Domiciliaria,Cliente firma acuerdo de pago
40497,30267,2025-09-17 00:00:00,Llamada,Cliente promete pagar en 5 días
40498,30267,2025-09-26 00:00:00,Visita Domiciliaria,Cliente no se encontraba en domicilio
40499,30267,2025-10-07 00:00:00,Visita Domiciliaria,Cliente no se encontraba en domicilio
40500,30267,2025-10-07 00:00:00,Llamada,Cliente solicita refinanciación
40501,30268,2025-11-23 00:00:00,Llamada,Cliente promete pagar en 5 días
40502,30268,2025-11-29 00:00:00,Correo,Correo rebotado — dirección inválida
40503,30268,2025-12-05 00:00:00,Llamada,Cliente no contesta
40504,30268,2025-12-08 00:00:00,Llamada,Cliente reconoce deuda sin fecha de pago
40505,30269,2023-09-25 00:00:00,Visita Domiciliaria,Cliente no se encontraba en domicilio
40506,30269,2023-09-23 00:00:00,Visita Domiciliaria,Se deja aviso de cobro en puerta
40507,30269,2023-10-01 00:00:00,Llamada,Cliente solicita refinanciación
40508,30270,2024-02-24 00:00:00,Visita Domiciliaria,Cliente no se encontraba en domicilio
40509,30270,2024-02-27 00:00:00,Llamada,Cliente solicita refinanciación
40510,30270,2024-03-02 00:00:00,Llamada,Cliente no contesta
40511,30271,2024-03-27 00:00:00,Llamada,Buzón de voz — se deja mensaje
40512,30271,2024-03-30 00:00:00,Correo,Cliente responde solicitando plazo adicional
40513,30271,2024-03-27 00:00:00,Visita Domiciliaria,Cliente firma acuerdo de pago
40514,30272,2024-06-19 00:00:00,Visita Domiciliaria,Se deja aviso de cobro en puerta
40515,30272,2024-06-27 00:00:00,Visita Domiciliaria,Cliente no se encontraba en domicilio
40516,30272,2024-07-06 00:00:00,Visita Domiciliaria,Cliente firma acuerdo de pago
40517,30273,2024-07-22 00:00:00,Llamada,Cliente no contesta
40518,30273,2024-07-31 00:00:00,Visita Domiciliaria,Se deja aviso de cobro en puerta
40519,30273,2024-08-02 00:00:00,Visita Domiciliaria,Se deja aviso de cobro en puerta
40520,30273,2024-08-04 00:00:00,Correo,Correo enviado sin respuesta
40521,30274,2025-01-24 00:00:00,Llamada,Cliente reconoce deuda sin fecha de pago
40522,30274,2025-01-23 00:00:00,Visita Domiciliaria,Se deja aviso de cobro en puerta
40523,30274,2025-02-03 00:00:00,Visita Domiciliaria,Se deja aviso de cobro en puerta
40524,30275,2025-10-20 00:00:00,Llamada,Cliente no contesta
40525,30275,2025-10-29 00:00:00,Llamada,Cliente solicita refinanciación
40526,30275,2025-10-28 00:00:00,Correo,Correo rebotado — dirección inválida
40527,30275,2025-11-11 00:00:00,Llamada,Cliente no contesta
40528,30276,2025-05-25 00:00:00,Visita Domiciliaria,Se deja aviso de cobro en puerta
40529,30276,2025-05-24 00:00:00,Llamada,Cliente promete pagar en 5 días
40530,30276,2025-06-01 00:00:00,Llamada,Cliente no contesta
40531,30279,2024-01-19 00:00:00,Visita Domiciliaria,Cliente firma acuerdo de pago
40532,30280,2024-02-22 00:00:00,Llamada,Buzón de voz — se deja mensaje
40533,30281,2024-03-25 00:00:00,Visita Domiciliaria,Cliente no se encontraba en domicilio
40534,30281,2024-03-23 00:00:00,Visita Domiciliaria,Cliente firma acuerdo de pago
40535,30282,2024-04-23 00:00:00,Llamada,Cliente reconoce deuda sin fecha de pago
40536,30282,2024-04-23 00:00:00,Visita Domiciliaria,Se deja aviso de cobro en puerta
40537,30282,2024-05-07 00:00:00,Visita Domiciliaria,Cliente firma acuerdo de pago
40538,30283,2024-05-25 00:00:00,Visita Domiciliaria,Cliente recibe notificación de cobro
40539,30283,2024-05-24 00:00:00,Llamada,Cliente no contesta
40540,30283,2024-05-28 00:00:00,Llamada,Buzón de voz — se deja mensaje
40541,30284,2024-06-19 00:00:00,Visita Domiciliaria,Cliente recibe notificación de cobro
40542,30285,2024-07-25 00:00:00,Correo,Correo enviado sin respuesta
40543,30285,2024-07-26 00:00:00,Visita Domiciliaria,Se deja aviso de cobro en puerta
40544,30286,2024-08-27 00:00:00,Visita Domiciliaria,Cliente no se encontraba en domicilio
40545,30287,2024-09-27 00:00:00,Visita Domiciliaria,Cliente recibe notificación de cobro
40546,30287,2024-09-24 00:00:00,Llamada,Cliente reconoce deuda sin fecha de pago
40547,30287,2024-10-02 00:00:00,Correo,Correo enviado sin respuesta
40548,30288,2024-10-18 00:00:00,Visita Domiciliaria,Se deja aviso de cobro en puerta
40549,30289,2024-11-20 00:00:00,Llamada,Cliente solicita refinanciación
40550,30289,2024-12-01 00:00:00,Llamada,Cliente solicita refinanciación
40551,30289,2024-12-07 00:00:00,Llamada,Buzón de voz — se deja mensaje
40552,30290,2024-12-20 00:00:00,Correo,Cliente confirma recepción y promete pago
40553,30290,2024-12-26 00:00:00,Llamada,Cliente no contesta
40554,30291,2025-01-24 00:00:00,Llamada,Cliente solicita refinanciación
40555,30292,2025-02-22 00:00:00,Llamada,Buzón de voz — se deja mensaje
40556,30293,2025-03-22 00:00:00,Llamada,Buzón de voz — se deja mensaje
40557,30293,2025-03-28 00:00:00,Visita Domiciliaria,Se deja aviso de cobro en puerta
40558,30293,2025-04-04 00:00:00,Llamada,Buzón de voz — se deja mensaje
40559,30294,2025-04-24 00:00:00,Visita Domiciliaria,Cliente firma acuerdo de pago
40560,30295,2025-05-19 00:00:00,Visita Domiciliaria,Se deja aviso de cobro en puerta
40561,30296,2025-06-26 00:00:00,Llamada,Cliente promete pagar en 5 días
40562,30296,2025-06-27 00:00:00,Correo,Correo rebotado — dirección inválida
40563,30297,2025-07-19 00:00:00,Llamada,Cliente reconoce deuda sin fecha de pago
40564,30298,2025-08-24 00:00:00,Correo,Cliente confirma recepción y promete pago
40565,30298,2025-08-22 00:00:00,Visita Domiciliaria,Cliente firma acuerdo de pago
40566,30299,2025-09-24 00:00:00,Correo,Cliente responde solicitando plazo adicional
40567,30299,2025-10-01 00:00:00,Visita Domiciliaria,Cliente no se encontraba en domicilio
40568,30299,2025-10-01 00:00:00,Llamada,Cliente solicita refinanciación
