id_producto_activo,id_producto_banco,id_cliente,numero_contrato,monto_aprobado,tasa_interes_mensual,tasa_interes_mora,fecha_inicio,fecha_vencimiento,estado,numero_cuotas,valor_cuota_fija,cupo_disponible,dia_corte
11002,9,3109,BAE-548674,1800000,2.16,2.84,2024-04-12,,Vigente,,,1300000.0,2.0
11003,9,7120,UGV-780315,900000,2.72,3.58,2024-09-14,,Vigente,,,900000.0,2.0
11004,11,9463,XLT-837905,11100000,1.96,2.7,2024-05-28,,Cancelada,,,10900000.0,15.0
11005,8,3865,RPE-240634,13400000,1.04,1.35,2023-09-18,2026-03-06,Castigada,30.0,522264.0,,
11006,10,3865,DFK-183662,13500000,1.89,2.43,2023-05-13,,Vigente,,,11900000.0,2.0
11007,9,8884,PRC-646797,2300000,2.59,3.44,2023-04-14,,Cancelada,,,2200000.0,15.0
11008,10,1708,ZEJ-052228,8400000,1.87,2.29,2024-07-27,,Cancelada,,,8200000.0,15.0
11009,7,1708,AZG-873664,402900000,1.08,1.39,2024-12-07,2030-11-06,Vigente,72.0,8079354.0,,
11010,9,1708,JGJ-483955,4400000,2.4,3.23,2024-04-09,,Cancelada,,,4400000.0,15.0
11011,11,3876,YYX-303753,13500000,1.8,2.17,2023-03-22,,Vigente,,,10600000.0,2.0
11012,9,3876,WHG-751118,5500000,2.08,2.85,2024-01-16,,Vigente,,,2300000.0,2.0
11013,9,2981,VHI-370527,2900000,2.38,3.13,2024-11-14,,Cancelada,,,1400000.0,2.0
11014,10,7383,SLX-532867,14400000,2.24,3.1,2024-05-22,,Vigente,,,5800000.0,2.0
11015,9,3135,KIT-194146,2700000,1.94,2.7,2023-02-19,,Vigente,,,2500000.0,2.0
11016,11,6005,YBY-366001,22900000,1.42,1.92,2023-03-05,,En_Mora,,,18100000.0,2.0
11017,7,6005,WFL-625772,337100000,1.13,1.39,2024-11-29,2028-11-08,Vigente,48.0,9137524.0,,
11018,10,1201,SPE-787379,6200000,2.04,2.59,2023-07-23,,Vigente,,,4900000.0,15.0
11019,11,1201,QUL-615603,26500000,1.95,2.61,2023-12-27,,Vigente,,,24800000.0,2.0
11020,8,8564,CBZ-016715,18100000,1.09,1.35,2023-08-21,2024-08-15,Cancelada,12.0,1617322.0,,
11021,5,8564,ECQ-992966,66900000,1.33,1.61,2023-06-12,2027-05-22,Vigente,48.0,1894595.0,,
11022,10,3716,ZZZ-911701,12800000,1.99,2.52,2023-09-22,,Vigente,,,10600000.0,2.0
11023,11,3716,RRW-194386,15800000,2.36,3.0,2024-09-14,,En_Mora,,,15700000.0,2.0
11024,8,3716,QSW-281037,10000000,1.66,2.14,2023-12-12,2025-06-04,Cancelada,18.0,647247.0,,
11025,9,3916,QIA-623407,2600000,1.76,2.35,2023-04-18,,En_Mora,,,1200000.0,15.0
11026,9,5424,BEQ-009207,2400000,2.47,3.35,2024-01-31,,Vigente,,,800000.0,15.0
11027,7,5424,JZP-448088,509300000,1.43,1.72,2024-11-20,2026-11-10,Vigente,24.0,25220117.0,,
11028,11,5424,SCH-957494,15100000,1.9,2.34,2023-01-19,,Vigente,,,4700000.0,15.0
11029,11,6553,QRA-969545,18500000,2.19,2.73,2023-06-18,,Vigente,,,15900000.0,2.0
11030,10,6553,PQJ-305753,7400000,2.26,2.81,2023-12-27,,Vigente,,,5500000.0,15.0
11031,5,6553,AJU-226720,12600000,1.56,1.91,2023-08-27,2028-02-02,Vigente,54.0,346964.0,,
11032,11,9905,XCV-336080,25300000,1.72,2.17,2024-11-12,,Cancelada,,,15500000.0,15.0
11033,5,1610,QZL-166162,18300000,1.98,2.53,2024-04-26,2030-03-26,Vigente,72.0,479118.0,,
11034,9,1610,EEK-229869,2300000,2.12,2.74,2023-07-30,,Vigente,,,700000.0,15.0
11035,9,7795,GBX-639572,6500000,2.5,3.47,2023-12-05,,Vigente,,,3300000.0,2.0
11036,7,7795,WWG-566510,1142000000,1.26,1.58,2024-12-23,2028-12-02,Vigente,48.0,31852224.0,,
11037,10,7795,RNU-582210,10000000,1.74,2.34,2023-12-03,,Castigada,,,8100000.0,2.0
11038,5,7795,MHW-327438,37300000,1.42,1.75,2024-08-07,2031-12-29,En_Mora,90.0,736774.0,,
11039,8,1876,DPO-817311,13500000,1.57,2.02,2023-02-13,2025-08-01,Castigada,30.0,567723.0,,
11040,11,1876,PQV-954896,16700000,1.83,2.33,2024-04-17,,Vigente,,,13300000.0,15.0
11041,5,1876,KFB-950281,23100000,1.76,2.22,2023-03-12,2029-02-08,Vigente,72.0,568409.0,,
11042,8,5015,HRS-476675,19400000,1.18,1.46,2023-11-14,2027-04-27,Vigente,42.0,588446.0,,
11043,11,5015,HTY-180648,10700000,2.31,3.23,2023-01-29,,Vigente,,,8100000.0,2.0
11044,7,6956,EVP-231777,211400000,1.23,1.57,2023-11-23,2027-11-02,Cancelada,48.0,5857734.0,,
11045,5,8228,WFF-240664,13500000,1.63,2.09,2023-01-10,2027-06-18,Vigente,54.0,377868.0,,
11046,5,6820,TEQ-209975,62700000,1.64,2.08,2023-05-26,2029-10-21,Vigente,78.0,1430476.0,,
11047,8,6820,YDD-209579,33000000,1.17,1.41,2023-09-22,2025-09-11,Cancelada,24.0,1585049.0,,
11048,7,8574,GWM-719663,204700000,1.37,1.7,2023-10-27,2028-09-30,Cancelada,60.0,5025889.0,,
11049,11,2803,MDN-913097,17200000,1.94,2.54,2024-01-31,,En_Mora,,,16200000.0,2.0
11050,7,2803,SDG-215970,554500000,1.76,2.16,2023-12-18,2027-11-27,Cancelada,48.0,17206288.0,,
11051,11,9041,XXL-082062,10800000,2.23,3.11,2024-06-09,,Vigente,,,7400000.0,2.0
11052,5,2140,EDM-322413,30300000,1.9,2.56,2024-12-12,2029-05-20,Vigente,54.0,902216.0,,
11053,10,2140,QWF-176822,6500000,1.79,2.21,2023-10-24,,Vigente,,,5000000.0,15.0
11054,8,2140,MPX-048036,18800000,1.9,2.28,2023-11-06,2026-10-21,Cancelada,36.0,725784.0,,
11055,5,2946,WTK-244319,57100000,1.39,1.79,2024-09-30,2030-03-03,Vigente,66.0,1327438.0,,
11056,7,2946,DPA-371513,311300000,1.42,1.83,2024-08-03,2028-07-13,Vigente,48.0,8989018.0,,
11057,10,2946,GRV-616271,7200000,1.81,2.29,2024-02-25,,Vigente,,,6000000.0,15.0
11058,11,2946,FCR-702587,17500000,1.76,2.2,2024-03-17,,Vigente,,,11600000.0,15.0
11059,10,5665,NWO-592071,14500000,1.69,2.05,2023-04-07,,En_Mora,,,12000000.0,2.0
11060,5,3395,EYX-464857,60800000,1.82,2.43,2023-11-09,2027-10-19,En_Mora,48.0,1910292.0,,
11061,8,3395,TPS-261198,26200000,1.28,1.65,2024-02-02,2027-07-16,Vigente,42.0,810332.0,,
11062,11,2199,MNW-771461,15700000,2.03,2.65,2023-02-16,,Vigente,,,13500000.0,2.0
11063,5,2199,NFT-024477,48300000,1.75,2.31,2024-02-21,2028-07-29,Vigente,54.0,1389915.0,,
11064,8,2199,IOE-030828,2100000,1.01,1.31,2024-12-24,2028-06-06,Vigente,42.0,61601.0,,
11065,10,4714,KSE-442289,13400000,2.09,2.78,2024-03-03,,Vigente,,,9300000.0,2.0
11066,10,9613,ZXT-714259,13100000,1.92,2.59,2023-08-08,,Cancelada,,,8600000.0,2.0
11067,5,4879,ETS-047790,72300000,1.64,2.02,2023-07-25,2028-12-25,Vigente,66.0,1801374.0,,
11068,7,2408,RGU-644445,325400000,1.63,2.11,2024-08-18,2030-07-18,Vigente,72.0,7711480.0,,
11069,11,2408,HRE-698133,17000000,1.99,2.62,2023-04-24,,Vigente,,,11400000.0,2.0
11070,6,6620,FHL-677856,141900000,1.27,1.6,2024-04-03,2033-02-15,Vigente,108.0,2421897.0,,
11071,9,6620,LQM-555362,3600000,2.19,2.96,2024-03-31,,Vigente,,,2100000.0,15.0
11072,9,6462,MHL-933581,7700000,1.84,2.43,2023-03-19,,Vigente,,,5000000.0,15.0
11073,5,6462,UEQ-883189,25600000,1.92,2.31,2024-01-25,2029-12-24,Vigente,72.0,659127.0,,
11074,8,4546,NGN-708516,23000000,1.9,2.28,2023-10-24,2026-10-08,Vigente,36.0,887928.0,,
11075,11,4546,WZO-480943,16600000,1.76,2.4,2023-02-12,,Vigente,,,11400000.0,15.0
11076,7,4546,KPW-560932,199600000,1.21,1.53,2023-01-14,2027-12-19,En_Mora,60.0,4698328.0,,
11077,9,7815,EWU-062360,2300000,2.5,3.46,2024-08-06,,Vigente,,,2200000.0,2.0
11078,7,7815,YKH-349491,1114900000,1.3,1.69,2023-10-05,2026-09-19,Vigente,36.0,38976761.0,,
11079,5,7815,PLM-341916,32100000,2.03,2.49,2023-02-09,2029-07-07,Cancelada,78.0,823344.0,,
11080,8,3816,IPP-308220,13700000,1.9,2.34,2024-05-25,2026-05-15,Vigente,24.0,716155.0,,
11081,7,3816,SWP-021108,1167900000,1.29,1.64,2023-03-25,2026-03-09,Vigente,36.0,40760700.0,,
11082,9,9899,OSI-316181,2900000,2.5,3.27,2024-05-21,,Vigente,,,2000000.0,2.0
11083,7,9899,CBI-080304,256500000,1.12,1.4,2023-11-17,2028-10-21,Vigente,60.0,5894100.0,,
11084,11,9899,WTW-288157,15400000,1.72,2.19,2023-11-11,,Vigente,,,6900000.0,2.0
11085,7,7417,KWB-285619,662700000,1.53,1.87,2023-08-25,2025-08-14,Cancelada,24.0,33200090.0,,
11086,9,7417,EOF-251631,4800000,2.22,2.74,2024-06-09,,Vigente,,,4500000.0,2.0
11087,6,7417,MUN-151442,187600000,1.1,1.39,2024-12-09,2036-10-07,En_Mora,144.0,2602056.0,,
11088,7,9194,VDP-237290,772100000,1.4,1.81,2023-06-16,2027-05-26,Vigente,48.0,22199167.0,,
11089,10,9194,PNG-971754,10800000,2.31,3.09,2024-08-24,,Vigente,,,4100000.0,15.0
11090,9,2300,LOW-883735,6700000,1.96,2.65,2024-06-10,,Vigente,,,6200000.0,15.0
11091,5,2300,TMO-666015,60100000,1.83,2.21,2024-06-14,2029-05-19,Vigente,60.0,1658530.0,,
11092,8,2300,YTN-923029,26300000,1.91,2.38,2023-07-12,2024-07-06,Cancelada,12.0,2473192.0,,
11093,9,2319,WCC-294529,2600000,1.93,2.4,2024-06-19,,En_Mora,,,800000.0,15.0
11094,8,2319,WVO-884531,2400000,1.82,2.32,2024-08-13,2027-07-29,Vigente,36.0,91459.0,,
11095,11,2319,RTN-079083,28500000,1.71,2.13,2024-03-11,,Vigente,,,24300000.0,2.0
11096,5,2319,UCG-815418,54800000,1.29,1.74,2023-05-10,2027-10-16,Vigente,54.0,1415259.0,,
11097,7,7163,BIW-272036,707700000,1.83,2.34,2024-12-07,2030-11-06,En_Mora,72.0,17764961.0,,
11098,8,7163,RNP-522676,20900000,1.38,1.71,2024-06-27,2026-12-14,Vigente,30.0,855527.0,,
11099,8,1631,GME-381236,27300000,1.09,1.34,2024-04-06,2026-09-23,Cancelada,30.0,1071786.0,,
11100,11,1631,WOK-730925,23200000,2.03,2.81,2023-02-13,,Vigente,,,14600000.0,2.0
11101,10,1631,CZM-962589,13100000,1.79,2.44,2024-01-22,,Vigente,,,10200000.0,2.0
11102,5,1631,ROD-901449,66800000,1.23,1.57,2024-02-24,2028-08-01,Vigente,54.0,1700325.0,,
11103,7,9096,YOO-042798,271900000,1.75,2.14,2024-04-09,2028-03-19,En_Mora,48.0,8419572.0,,
11104,10,9096,NTW-738283,14700000,2.32,3.05,2024-10-03,,Cancelada,,,6200000.0,15.0
11105,5,9096,ZUY-977887,13500000,1.94,2.5,2024-04-09,2029-09-10,Vigente,66.0,364436.0,,
11106,9,6895,FMQ-357224,1500000,1.98,2.58,2023-07-27,,Vigente,,,1000000.0,2.0
11107,5,9474,VWZ-111210,4000000,2.39,3.32,2024-09-11,2031-02-07,Vigente,78.0,113601.0,,
11108,9,2737,JMA-700668,2200000,1.93,2.65,2023-03-11,,En_Mora,,,2000000.0,2.0
11109,11,3849,IYY-129075,30000000,1.43,1.87,2024-01-16,,En_Mora,,,10600000.0,15.0
11110,5,3849,ECM-212286,60300000,1.92,2.64,2023-06-04,2030-04-28,Vigente,84.0,1451554.0,,
11111,8,3849,FJL-624136,8600000,1.1,1.38,2023-08-08,2026-07-23,Vigente,36.0,290597.0,,
11112,10,3849,GXK-151950,5600000,2.58,3.5,2023-06-23,,En_Mora,,,1800000.0,15.0
11113,10,5799,FLE-761028,7400000,1.98,2.69,2024-05-21,,En_Mora,,,7200000.0,2.0
11114,7,5799,EAV-397779,193300000,1.51,1.95,2024-08-02,2029-07-07,Vigente,60.0,4921177.0,,
11115,11,2303,HUX-116032,15100000,1.74,2.11,2024-04-10,,En_Mora,,,14900000.0,2.0
11116,10,2858,ARK-632146,7700000,2.35,3.03,2024-08-20,,Vigente,,,6900000.0,2.0
11117,8,2858,YVJ-510151,33100000,1.72,2.07,2024-09-09,2028-02-21,Vigente,42.0,1113208.0,,
11118,5,2858,KTH-654448,47800000,1.93,2.38,2024-07-03,2031-05-28,Vigente,84.0,1154240.0,,
11119,9,3348,RZZ-102814,5000000,1.97,2.54,2023-01-10,,Vigente,,,1600000.0,2.0
11120,11,3348,ZQV-792244,11000000,2.11,2.84,2023-02-14,,Vigente,,,7400000.0,2.0
11121,8,3348,HES-001749,21200000,1.12,1.41,2023-02-10,2026-01-25,Vigente,36.0,718813.0,,
11122,10,5504,ZLP-605750,5000000,1.73,2.27,2023-08-12,,En_Mora,,,2800000.0,15.0
11123,10,8221,LVR-954700,10700000,2.27,2.79,2024-01-29,,Vigente,,,5000000.0,15.0
11124,7,8221,ZKB-058522,465200000,1.99,2.58,2023-12-11,2029-11-09,Vigente,72.0,12213376.0,,
11125,10,4442,IDO-810686,5800000,1.79,2.46,2024-04-01,,Vigente,,,3000000.0,15.0
11126,5,4442,LJO-528244,31000000,1.67,2.08,2023-03-12,2030-02-03,Vigente,84.0,689139.0,,
11127,9,9377,OCN-965579,900000,1.92,2.64,2023-04-08,,En_Mora,,,700000.0,2.0
11128,7,5273,JZK-193400,425200000,1.32,1.6,2024-05-23,2027-05-08,En_Mora,36.0,14915205.0,,
11129,8,3858,QIO-283806,22900000,1.69,2.19,2023-04-20,2026-10-01,Vigente,42.0,765853.0,,
11130,5,3858,GDC-089295,7300000,1.93,2.33,2023-08-13,2028-01-19,Vigente,54.0,218840.0,,
11131,11,3858,SAT-439779,18500000,1.75,2.14,2024-10-04,,Cancelada,,,14000000.0,15.0
11132,10,1151,AQI-047627,14800000,1.89,2.35,2023-05-28,,Cancelada,,,11000000.0,15.0
11133,8,1151,ZNE-316861,34100000,1.26,1.56,2024-05-18,2026-11-04,Vigente,30.0,1372061.0,,
11134,7,1043,BYW-845587,1128500000,1.78,2.31,2023-12-26,2026-12-10,Vigente,36.0,42725188.0,,
11135,11,1043,AZC-554312,19500000,2.12,2.82,2023-10-28,,Vigente,,,13700000.0,2.0
11136,10,1043,YDI-686712,13100000,1.83,2.31,2023-10-06,,Vigente,,,7800000.0,15.0
11137,5,1043,CDR-675012,4300000,1.93,2.58,2023-06-26,2029-05-25,Vigente,72.0,111023.0,,
11138,8,1043,NWU-752859,18300000,1.31,1.62,2024-11-15,2027-10-31,En_Mora,36.0,640847.0,,
11139,8,4180,RHU-181437,39700000,1.18,1.43,2023-04-14,2025-04-03,Cancelada,24.0,1909114.0,,
11140,5,4180,SWK-920614,35600000,2.03,2.53,2024-06-24,2029-05-29,Vigente,60.0,1031592.0,,
11141,10,4180,AHY-827408,11200000,2.41,2.92,2024-08-29,,Vigente,,,4100000.0,15.0
11142,9,4180,EZJ-799725,5300000,1.75,2.36,2024-10-29,,Cancelada,,,4900000.0,15.0
11143,8,4438,EDM-158474,6600000,1.21,1.5,2024-10-05,2026-03-29,Vigente,18.0,410250.0,,
11144,9,4438,ARC-691868,5600000,1.75,2.18,2024-04-24,,Vigente,,,2100000.0,15.0
11145,8,4290,OCX-120757,9500000,1.34,1.64,2024-07-02,2026-12-19,Cancelada,30.0,386659.0,,
11146,9,4290,TFK-191573,7200000,2.13,2.56,2024-04-21,,Vigente,,,5400000.0,15.0
11147,10,4290,URJ-462893,12600000,2.06,2.82,2024-11-15,,Vigente,,,6100000.0,15.0
11148,5,1344,JZY-678187,66400000,1.46,1.75,2023-11-02,2027-10-12,Vigente,48.0,1933885.0,,
11149,8,1344,WNF-097688,6300000,1.54,1.88,2024-12-12,2026-06-05,Vigente,18.0,403419.0,,
11150,7,1344,STS-964728,1051100000,1.05,1.27,2023-11-20,2025-11-09,Cancelada,24.0,49773954.0,,
11151,8,6207,MGZ-485493,2100000,1.02,1.24,2023-04-06,2027-03-16,Vigente,48.0,55549.0,,
11152,9,6207,BLM-815740,5300000,2.01,2.72,2023-09-10,,Vigente,,,4800000.0,2.0
11153,5,6207,VMF-317479,23000000,1.77,2.46,2024-01-06,2027-12-16,En_Mora,48.0,715183.0,,
11154,11,9245,JGQ-562600,18800000,1.48,1.84,2023-03-08,,Vigente,,,16500000.0,15.0
11155,8,9245,HBH-876311,13700000,1.23,1.48,2023-11-22,2025-05-15,Castigada,18.0,853125.0,,
11156,11,1673,AQJ-240823,21100000,2.08,2.91,2023-07-10,,Vigente,,,13000000.0,15.0
11157,10,1673,NSV-646029,14700000,1.88,2.41,2024-07-15,,Vigente,,,5800000.0,2.0
11158,7,1673,UUG-305874,1193300000,1.59,1.95,2024-06-19,2026-06-09,Vigente,24.0,60198994.0,,
11159,8,1673,LGA-163475,17900000,1.08,1.39,2024-08-14,2027-07-30,Cancelada,36.0,602777.0,,
11160,9,7288,EFK-842019,5500000,2.52,3.15,2023-03-20,,Vigente,,,4700000.0,15.0
11161,10,7288,MPZ-117183,9800000,1.72,2.09,2023-05-31,,Vigente,,,6100000.0,15.0
11162,6,8803,EAE-495509,426000000,1.47,1.77,2023-04-17,2039-01-23,Cancelada,192.0,6666860.0,,
11163,7,8803,OWL-879809,343600000,1.4,1.75,2023-09-30,2025-09-19,Cancelada,24.0,16955361.0,,
11164,9,1715,KLG-258845,2800000,2.42,3.36,2023-02-10,,Vigente,,,1400000.0,2.0
11165,8,2208,GEJ-785167,10400000,1.56,1.99,2024-07-06,2028-06-15,Cancelada,48.0,309427.0,,
11166,9,2208,OVF-627808,2800000,2.43,3.4,2023-08-19,,Vigente,,,1800000.0,2.0
11167,8,5529,PAS-553079,15500000,1.21,1.51,2023-11-08,2026-10-23,En_Mora,36.0,533676.0,,
11168,9,5529,VEB-103828,7100000,1.69,2.04,2024-02-27,,Vigente,,,2200000.0,2.0
11169,7,5529,EEY-219201,184200000,1.26,1.58,2024-09-26,2026-09-16,Vigente,24.0,8941746.0,,
11170,10,5529,SZH-760858,14100000,2.24,2.84,2024-01-19,,Vigente,,,13800000.0,2.0
11171,5,5529,EWK-140537,24900000,2.09,2.77,2024-07-27,2029-12-28,Vigente,66.0,698850.0,,
11172,8,5980,KXP-691241,8100000,1.58,1.97,2023-04-03,2025-03-23,Cancelada,24.0,408152.0,,
11173,11,5980,PWQ-593901,19200000,1.93,2.42,2024-05-07,,Vigente,,,6600000.0,2.0
11174,5,5980,KYW-236592,37400000,1.92,2.34,2024-02-10,2030-07-08,Vigente,78.0,928789.0,,
11175,11,6163,DBE-132300,10500000,2.12,2.61,2023-08-23,,Vigente,,,8600000.0,15.0
11176,11,3967,GPD-621952,26800000,1.7,2.19,2024-11-13,,Vigente,,,25200000.0,15.0
11177,10,8100,FFG-155336,8000000,2.16,2.8,2023-01-08,,Cancelada,,,4800000.0,15.0
11178,5,8100,HWI-577585,15800000,1.9,2.49,2023-02-28,2029-01-27,Cancelada,72.0,404530.0,,
11179,11,4025,FUW-705111,15300000,1.93,2.57,2024-06-04,,Vigente,,,12900000.0,15.0
11180,9,4025,WHE-452108,2100000,1.87,2.31,2023-12-25,,Vigente,,,1700000.0,15.0
11181,8,4025,EAA-741604,32100000,1.25,1.53,2023-06-23,2025-06-12,Cancelada,24.0,1556421.0,,
11182,6,4025,PLE-420760,168000000,1.4,1.73,2023-01-01,2042-09-18,Vigente,240.0,2438706.0,,
11183,11,4446,PJA-099140,20800000,1.57,1.93,2023-07-25,,Vigente,,,18400000.0,2.0
11184,8,2746,NYA-521208,20000000,1.44,1.75,2023-02-26,2025-02-15,Cancelada,24.0,991538.0,,
11185,10,2746,CQU-279297,6500000,1.89,2.31,2024-11-05,,En_Mora,,,6400000.0,2.0
11186,10,9465,XTK-676198,6800000,2.12,2.92,2024-04-15,,Cancelada,,,4500000.0,15.0
11187,5,9465,LZV-461218,65300000,1.53,2.1,2024-03-14,2028-08-20,Vigente,54.0,1785545.0,,
11188,9,6381,KGO-918732,3000000,2.01,2.58,2024-05-23,,Vigente,,,1600000.0,2.0
11189,6,6381,NTG-690353,238100000,1.24,1.52,2023-05-21,2037-03-08,Vigente,168.0,3378606.0,,
11190,7,6381,GUP-807406,655800000,1.94,2.36,2023-11-17,2028-10-21,En_Mora,60.0,18592962.0,,
11191,11,6381,NXG-207078,16100000,2.22,2.95,2023-02-21,,Vigente,,,13100000.0,15.0
11192,9,8365,KYX-732658,1400000,2.18,2.82,2024-03-01,,En_Mora,,,1100000.0,15.0
11193,11,2290,SQV-322480,28500000,1.41,1.93,2024-05-01,,Vigente,,,8800000.0,15.0
11194,10,2290,KQR-047819,7300000,1.9,2.38,2023-02-07,,Vigente,,,4400000.0,2.0
11195,5,2290,QUP-746427,59600000,1.54,2.12,2023-07-07,2030-11-27,Cancelada,90.0,1228256.0,,
11196,5,9317,SWN-437393,47100000,1.47,1.96,2023-07-30,2028-07-03,Vigente,60.0,1186826.0,,
11197,11,9317,BQO-775470,26900000,1.78,2.34,2023-01-23,,Vigente,,,10700000.0,2.0
11198,10,9317,ZXA-185756,7100000,2.45,3.31,2024-02-05,,Vigente,,,4100000.0,2.0
11199,7,8906,VIG-420756,961200000,1.23,1.49,2023-07-28,2025-07-17,Cancelada,24.0,46495838.0,,
11200,11,8906,ZPA-276403,14700000,2.29,3.06,2024-11-11,,Vigente,,,6900000.0,15.0
11201,10,8906,PEZ-297278,5600000,2.02,2.64,2023-07-03,,Vigente,,,2400000.0,15.0
11202,10,3921,RIQ-579038,9700000,2.4,2.88,2024-02-29,,Vigente,,,7200000.0,15.0
11203,8,3921,IFL-049942,37000000,1.66,2.14,2024-08-17,2028-01-29,Vigente,42.0,1230457.0,,
11204,11,3921,KNP-418225,27600000,1.45,1.89,2024-04-01,,Vigente,,,18700000.0,2.0
11205,8,2976,AYR-783174,26400000,1.47,1.8,2023-07-08,2024-07-02,Cancelada,12.0,2415831.0,,
11206,5,5932,KRW-228366,12200000,1.58,2.14,2024-10-01,2029-09-05,Castigada,60.0,316206.0,,
11207,9,2934,HRR-263400,2300000,2.61,3.6,2024-06-18,,En_Mora,,,800000.0,2.0
11208,7,2223,JTA-923176,1104900000,1.57,1.95,2024-07-18,2026-07-08,Vigente,24.0,55610628.0,,
11209,7,4498,ZWV-285137,709400000,1.44,1.78,2024-12-17,2028-11-26,Vigente,48.0,20572677.0,,
11210,9,1729,QNH-033898,7800000,1.87,2.26,2023-07-22,,Vigente,,,4500000.0,15.0
11211,7,1729,NEY-513399,1100300000,1.13,1.36,2024-11-13,2028-10-23,Vigente,48.0,29825030.0,,
11212,9,2165,TUT-235495,7900000,2.49,3.46,2024-09-16,,Vigente,,,6000000.0,2.0
11213,11,2165,DGE-582623,24200000,1.71,2.12,2024-04-20,,Vigente,,,22800000.0,15.0
11214,7,2165,DAA-026643,704300000,1.19,1.52,2024-09-09,2026-08-30,Vigente,24.0,33908710.0,,
11215,10,2463,NOI-984064,13700000,2.18,2.86,2023-02-04,,Vigente,,,6200000.0,2.0
11216,8,2463,SHA-671528,33600000,1.38,1.68,2023-12-02,2027-11-11,Vigente,48.0,961898.0,,
11217,5,2463,GXK-959799,46900000,1.68,2.16,2023-02-01,2027-07-10,Vigente,54.0,1328044.0,,
11218,10,5546,KYL-347679,5900000,2.31,2.89,2023-01-05,,Vigente,,,5600000.0,15.0
11219,7,9503,MQW-004114,276500000,1.16,1.42,2023-09-21,2025-09-10,Cancelada,24.0,13265115.0,,
11220,8,9503,ZDI-685014,4400000,1.42,1.81,2023-12-25,2027-12-04,Vigente,48.0,127053.0,,
11221,11,6758,AHL-494129,26200000,1.96,2.47,2023-07-08,,Vigente,,,23400000.0,15.0
11222,11,7028,SYE-532390,11400000,2.01,2.43,2024-09-14,,Vigente,,,10800000.0,15.0
11223,5,1954,LHU-336136,60100000,1.75,2.38,2024-07-11,2030-12-07,Cancelada,78.0,1418243.0,,
11224,10,9870,GYS-105653,12200000,1.86,2.35,2023-01-13,,Castigada,,,8300000.0,2.0
11225,5,9870,OKY-660451,62100000,1.74,2.1,2023-06-14,2029-11-09,Cancelada,78.0,1460983.0,,
11226,5,3207,IKF-964209,56300000,1.77,2.2,2023-10-17,2029-03-19,En_Mora,66.0,1452892.0,,
11227,8,3207,PMZ-506160,31000000,1.84,2.3,2023-02-24,2026-02-08,En_Mora,36.0,1185187.0,,
11228,5,5473,IHI-013115,55400000,1.92,2.62,2023-07-24,2030-06-17,Vigente,84.0,1333600.0,,
11229,8,5473,DIP-404272,3200000,1.99,2.55,2024-02-17,2027-07-31,Castigada,42.0,113129.0,,
11230,9,5473,XCT-278575,7800000,1.71,2.23,2024-12-15,,Cancelada,,,7200000.0,2.0
11231,11,1901,ATB-503890,15000000,2.13,2.8,2023-07-04,,Vigente,,,14200000.0,15.0
11232,10,1901,KLA-078062,10200000,1.66,2.3,2024-02-02,,Vigente,,,3400000.0,2.0
11233,10,6713,DDP-367434,5400000,1.81,2.23,2024-08-23,,Vigente,,,4700000.0,2.0
11234,11,6713,QNB-849996,17300000,2.2,2.89,2024-09-03,,Vigente,,,15200000.0,15.0
11235,8,7771,FCO-615365,30400000,1.96,2.41,2023-10-20,2025-10-09,Castigada,24.0,1600008.0,,
11236,5,7771,EEU-316063,71200000,1.73,2.34,2023-10-18,2030-09-11,Castigada,84.0,1613824.0,,
11237,11,3193,XKD-393309,18500000,1.83,2.3,2024-07-08,,En_Mora,,,16700000.0,2.0
11238,11,6127,JLB-120234,24500000,2.08,2.67,2024-11-26,,Vigente,,,21200000.0,15.0
11239,5,6127,RIY-953457,7400000,1.88,2.36,2023-09-29,2030-02-24,Vigente,78.0,181599.0,,
11240,10,6127,KFI-851362,14300000,2.09,2.73,2024-10-20,,Cancelada,,,8600000.0,15.0
11241,11,6646,UCG-881103,23700000,1.41,1.74,2024-01-19,,Cancelada,,,11100000.0,15.0
11242,9,6646,RFZ-421512,3500000,1.92,2.62,2024-05-15,,Vigente,,,2700000.0,15.0
11243,5,6646,WQG-496725,65800000,1.84,2.54,2023-06-17,2030-11-07,Vigente,90.0,1501754.0,,
11244,5,7799,UNH-226658,22400000,2.28,2.77,2023-04-07,2028-09-07,Vigente,66.0,659714.0,,
11245,11,7799,RDK-944662,26000000,1.69,2.31,2023-01-10,,Cancelada,,,23500000.0,15.0
11246,8,7799,GRE-797114,6700000,1.0,1.28,2023-08-15,2027-07-25,Vigente,48.0,176437.0,,
11247,6,7799,YYK-249423,148300000,1.46,1.81,2024-04-23,2042-01-19,Vigente,216.0,2264081.0,,
11248,6,3266,SDM-064731,88200000,1.39,1.76,2023-10-22,2042-07-14,En_Mora,228.0,1281019.0,,
11249,10,3266,ABS-159679,9200000,1.97,2.73,2024-04-09,,Cancelada,,,8200000.0,15.0
11250,7,3266,PQF-525767,1143200000,1.73,2.12,2023-09-26,2028-08-30,Vigente,60.0,30773262.0,,
11251,7,5067,HSR-148217,768700000,1.62,2.0,2023-02-05,2027-01-15,Vigente,48.0,23163081.0,,
11252,10,5067,XIH-920614,7600000,2.02,2.48,2024-08-27,,Vigente,,,3100000.0,2.0
