id_mora,id_producto_activo,id_extracto,fecha_inicio_mora,dias_mora,capital_vencido,interes_mora,estado_mora
30409,10237,6070,2023-10-17,806,2134000.0,1473470.0,Activa
30410,10237,6071,2023-11-17,775,4437844.0,2946359.0,En Gestión
30411,10237,6076,2024-04-17,623,3447000.0,1839675.0,Activa
30412,10237,6078,2024-06-17,562,5367794.0,2584307.0,Activa
30413,10237,6093,2025-09-17,105,7619625.0,685385.0,Activa
30414,10237,6094,2025-10-17,75,8943449.0,574617.0,En Gestión
30415,10237,6095,2025-11-17,44,10688296.0,402878.0,Activa
30416,10248,6331,2025-05-17,228,482000.0,108431.0,Liquidada
30417,10248,6332,2025-06-17,197,1604267.0,311827.0,Activa
30418,10248,6337,2025-11-17,44,3661000.0,158936.0,Activa
30419,10248,6338,2025-12-17,14,5960366.0,82333.0,En Gestión
30420,10250,6368,2024-11-17,409,688900.0,231982.0,Activa
30421,10250,6369,2024-12-17,379,1394816.0,435243.0,Activa
30422,10250,6370,2025-01-17,348,2118168.0,606897.0,Activa
30423,10250,6371,2025-02-17,317,2859387.0,746290.0,Activa
30424,10250,6372,2025-03-17,289,3618914.0,861096.0,Activa
30425,10250,6373,2025-04-17,258,4397201.0,934053.0,Activa
30426,10250,6374,2025-05-17,228,5194712.0,975151.0,Activa
30427,10250,6375,2025-06-17,197,6011921.0,975114.0,Activa
30428,10250,6376,2025-07-17,167,6849315.0,941758.0,Activa
30429,10250,6377,2025-08-17,136,7707393.0,863022.0,Activa
30430,10250,6378,2025-09-17,105,8586666.0,742317.0,Activa
30431,10250,6379,2025-10-17,75,9487657.0,585863.0,Activa
30432,10250,6380,2025-11-17,44,10410902.0,377152.0,Activa
30433,10250,6381,2025-12-17,14,11356951.0,130908.0,Activa
30434,10260,6582,2024-11-17,409,3253000.0,1175255.0,En Gestión
30435,10260,6584,2025-01-17,348,10314602.0,3170709.0,Activa
30436,10260,6587,2025-04-17,258,4883000.0,1112836.0,Activa
30437,10260,6590,2025-07-17,167,5778850.0,852477.0,Liquidada
30438,10260,6591,2025-08-17,136,9548990.0,1147152.0,Activa
30439,10263,6632,2023-07-17,898,8613000.0,5233661.0,En Gestión
30440,10263,6634,2023-09-17,836,10314000.0,5834561.0,En Gestión
30441,10263,6635,2023-10-17,806,11200374.0,6108609.0,Activa
30442,10263,6638,2024-01-17,714,2376000.0,1147941.0,En Gestión
30443,10263,6640,2024-03-17,654,13671616.0,6050237.0,En Gestión
30444,10263,6641,2024-04-17,623,15509150.0,6538089.0,Liquidada
30445,10263,6642,2024-05-17,593,26262986.0,10538373.0,Activa
30446,10263,6643,2024-06-17,562,36248125.0,13784679.0,En Gestión
30447,10263,6645,2024-08-17,501,30573981.0,10364885.0,Activa
30448,10263,6649,2024-12-17,379,14680954.0,3765029.0,Activa
30449,10263,6653,2025-04-17,258,9706500.0,1694561.0,En Gestión
30450,10263,6658,2025-09-17,105,7144000.0,507581.0,Activa
30451,10272,6872,2024-12-17,379,27908702.0,7968307.0,Activa
30452,10272,6874,2025-02-17,317,56132772.0,13404880.0,En Gestión
30453,10272,6876,2025-04-17,258,27908702.0,5424335.0,Activa
30454,10272,6883,2025-11-17,44,27908702.0,925080.0,Activa
30455,10272,6884,2025-12-17,14,56448141.0,595340.0,Liquidada
30456,10290,7466,2024-12-17,379,13854250.0,4813197.0,Liquidada
30457,10290,7475,2025-09-17,105,5900000.0,567875.0,Activa
30458,10290,7476,2025-10-17,75,6295250.0,432798.0,Activa
30459,10290,7478,2025-12-17,14,9512684.0,122079.0,Activa
30460,10299,7681,2024-03-17,654,2388241.0,1176639.0,En Gestión
30461,10299,7683,2024-05-17,593,3131701.0,1399014.0,En Gestión
30462,10299,7685,2024-07-17,532,3511832.0,1407449.0,En Gestión
30463,10299,7687,2024-09-17,470,3706193.0,1312239.0,Activa
30464,10299,7688,2024-10-17,440,5063682.0,1678442.0,Activa
30465,10299,7691,2025-01-17,348,1273729.0,333921.0,En Gestión
30466,10299,7692,2025-02-17,317,2576244.0,615224.0,En Gestión
30467,10299,7693,2025-03-17,289,3908196.0,850866.0,En Gestión
30468,10299,7695,2025-05-17,228,3908854.0,671385.0,Liquidada
30469,10299,7697,2025-07-17,167,1273729.0,160244.0,En Gestión
30470,10299,7698,2025-08-17,136,2576244.0,263945.0,Activa
30471,10300,7709,2023-11-17,775,7220812.0,5782667.0,En Gestión
30472,10300,7715,2024-05-17,593,2695500.0,1651713.0,Activa
30473,10300,7717,2024-07-17,532,9291530.0,5107864.0,En Gestión
30474,10300,7721,2024-11-17,409,209000.0,88330.0,En Gestión
30475,10300,7726,2025-04-17,258,3142030.0,837665.0,Activa
30476,10300,7734,2025-12-17,14,4218750.0,61031.0,Activa
30477,10303,7779,2023-04-17,989,1535000.0,1199311.0,Activa
30478,10303,7783,2023-08-17,867,502000.0,343835.0,En Gestión
30479,10303,7785,2023-10-17,806,4861448.0,3095478.0,Activa
30480,10303,7786,2023-11-17,775,5307664.0,3249617.0,En Gestión
30481,10303,7787,2023-12-17,745,6768456.0,3983575.0,En Gestión
30482,10303,7789,2024-02-17,683,6631934.0,3578393.0,Activa
30483,10303,7791,2024-04-17,623,8278556.0,4074457.0,En Gestión
30484,10303,7792,2024-05-17,593,10938758.0,5124480.0,Activa
30485,10303,7795,2024-08-17,501,6715252.0,2657830.0,Activa
30486,10303,7802,2025-03-17,289,1325000.0,302511.0,Liquidada
30487,10303,7804,2025-05-17,228,6731201.0,1212424.0,En Gestión
30488,10303,7806,2025-07-17,167,10978865.0,1448442.0,Activa
30489,10303,7807,2025-08-17,136,16605064.0,1784048.0,Activa
30490,10303,7810,2025-11-17,44,12196651.0,423956.0,Activa
30491,10304,7812,2024-11-17,409,1175000.0,544652.0,Activa
30492,10304,7813,2024-12-17,379,2036950.0,874938.0,Activa
30493,10304,7814,2025-01-17,348,4233206.0,1669576.0,Activa
30494,10304,7815,2025-02-17,317,6971135.0,2504496.0,Activa
30495,10304,7816,2025-03-17,289,10190154.0,3337615.0,Activa
30496,10304,7817,2025-04-17,258,12776619.0,3735883.0,Activa
30497,10304,7818,2025-05-17,228,14284024.0,3690992.0,Activa
30498,10304,7819,2025-06-17,197,16987681.0,3792783.0,Activa
30499,10304,7820,2025-07-17,167,20359262.0,3853330.0,Activa
30500,10304,7821,2025-08-17,136,21856477.0,3368812.0,Activa
30501,10304,7822,2025-09-17,105,23495597.0,2795976.0,Activa
30502,10304,7823,2025-10-17,75,25872447.0,2199158.0,Activa
30503,10304,7824,2025-11-17,44,27224110.0,1357576.0,Activa
30504,10304,7825,2025-12-17,14,29823730.0,473203.0,Activa
30505,10306,7856,2024-12-17,379,487483.0,125018.0,Activa
30506,10306,7857,2025-01-17,348,822368.0,193651.0,En Gestión
30507,10306,7858,2025-02-17,317,1164051.0,249693.0,En Gestión
30508,10306,7862,2025-06-17,197,757815.0,101019.0,Activa
30509,10306,7866,2025-10-17,75,568731.0,28863.0,En Gestión
30510,10306,7868,2025-12-17,14,777621.0,7367.0,Activa
30511,10318,8113,2024-05-17,593,27279077.0,7171578.0,Activa
30512,10318,8114,2024-06-17,562,45827940.0,11418184.0,Activa
30513,10318,8130,2025-10-17,75,34098845.0,1133787.0,Activa
30514,10325,8279,2024-07-17,532,926959.0,392870.0,Liquidada
30515,10325,8289,2025-05-17,228,529691.0,96213.0,Liquidada
30516,10325,8293,2025-09-17,105,794537.0,66463.0,En Gestión
30517,10325,8296,2025-12-17,14,1130341.0,12607.0,En Gestión
30518,10332,8438,2024-08-17,501,1720355.0,686645.0,Activa
30519,10332,8439,2024-09-17,470,3481826.0,1303712.0,Activa
30520,10332,8440,2024-10-17,440,5285397.0,1852708.0,Activa
30521,10332,8441,2024-11-17,409,7132073.0,2323891.0,Activa
30522,10332,8442,2024-12-17,379,9022885.0,2724340.0,Activa
30523,10332,8443,2025-01-17,348,10958887.0,3038242.0,Activa
30524,10332,8444,2025-02-17,317,12941159.0,3268203.0,Activa
30525,10332,8445,2025-03-17,289,14970808.0,3446829.0,Activa
30526,10332,8446,2025-04-17,258,17048965.0,3504244.0,Activa
30527,10332,8447,2025-05-17,228,19176790.0,3483272.0,Activa
30528,10332,8448,2025-06-17,197,21355470.0,3351599.0,Activa
30529,10332,8449,2025-07-17,167,23586221.0,3137989.0,Activa
30530,10332,8450,2025-08-17,136,25870287.0,2802959.0,Activa
30531,10332,8451,2025-09-17,105,28208942.0,2359678.0,Activa
30532,10332,8452,2025-10-17,75,30603491.0,1828559.0,Activa
30533,10332,8453,2025-11-17,44,33055269.0,1158697.0,Activa
30534,10332,8454,2025-12-17,14,35565645.0,396675.0,Activa
30535,10344,8754,2024-01-17,714,1041865.0,585195.0,En Gestión
30536,10344,8755,2024-02-17,683,1761030.0,946190.0,Activa
30537,10344,8761,2024-08-17,501,1215509.0,479056.0,Activa
30538,10344,8764,2024-11-17,409,1041865.0,335217.0,Activa
30539,10344,8769,2025-04-17,258,694577.0,140971.0,Liquidada
30540,10344,8771,2025-06-17,197,1397350.0,216552.0,En Gestión
30541,10344,8772,2025-07-17,167,2124904.0,279156.0,Liquidada
30542,10344,8777,2025-12-17,14,694577.0,7650.0,Liquidada
30543,10354,9045,2023-08-17,867,1867287.0,1284357.0,Activa
30544,10354,9046,2023-09-17,836,3779015.0,2506344.0,Activa
30545,10354,9047,2023-10-17,806,5736243.0,3667907.0,Activa
30546,10354,9048,2023-11-17,775,7740053.0,4758843.0,Activa
30547,10354,9049,2023-12-17,745,9791553.0,5787134.0,Activa
30548,10354,9050,2024-01-17,714,11891879.0,6736036.0,Activa
30549,10354,9051,2024-02-17,683,14042193.0,7608715.0,Activa
30550,10354,9052,2024-03-17,654,16243684.0,8427873.0,Activa
30551,10354,9053,2024-04-17,623,18497571.0,9142363.0,Activa
30552,10354,9054,2024-05-17,593,20805100.0,9787690.0,Activa
30553,10354,9055,2024-06-17,562,23167548.0,10329329.0,Activa
30554,10354,9056,2024-07-17,532,25586223.0,10798751.0,Activa
30555,10354,9057,2024-08-17,501,28062462.0,11153706.0,Activa
30556,10354,9058,2024-09-17,470,30597636.0,11408839.0,Activa
30557,10354,9059,2024-10-17,440,33193147.0,11586621.0,Activa
30558,10354,9060,2024-11-17,409,35850431.0,11632509.0,Activa
30559,10354,9061,2024-12-17,379,38570958.0,11597259.0,Activa
30560,10354,9062,2025-01-17,348,41356234.0,11417629.0,Activa
30561,10354,9063,2025-02-17,317,44207799.0,11117672.0,Activa
30562,10354,9064,2025-03-17,289,47127232.0,10805018.0,Activa
30563,10354,9065,2025-04-17,258,50116147.0,10257773.0,Activa
30564,10354,9066,2025-05-17,228,53176198.0,9618511.0,Activa
30565,10354,9067,2025-06-17,197,56309079.0,8800358.0,Activa
30566,10354,9068,2025-07-17,167,59516522.0,7885146.0,Activa
30567,10354,9069,2025-08-17,136,62800302.0,6775734.0,Activa
30568,10354,9070,2025-09-17,105,66162236.0,5511314.0,Activa
30569,10354,9071,2025-10-17,75,69604184.0,4141449.0,Activa
30570,10354,9072,2025-11-17,44,73128051.0,2552657.0,Activa
30571,10354,9073,2025-12-17,14,76735786.0,852279.0,Activa
30572,10361,9197,2024-07-17,532,7626500.0,3259363.0,Activa
30573,10361,9198,2024-08-17,501,10488299.0,4221226.0,Activa
30574,10361,9200,2024-10-17,440,15565534.0,5501897.0,Activa
30575,10361,9201,2024-11-17,409,22185663.0,7289395.0,En Gestión
30576,10361,9202,2024-12-17,379,25264337.0,7692064.0,Liquidada
30577,10361,9203,2025-01-17,348,33235208.0,9291235.0,Activa
30578,10361,9204,2025-02-17,317,38937177.0,9915612.0,En Gestión
30579,10361,9206,2025-04-17,258,30316282.0,6283353.0,Activa
30580,10361,9208,2025-06-17,197,26974952.0,4268966.0,Liquidada
30581,10361,9210,2025-08-17,136,18477524.0,2018731.0,Liquidada
30582,10361,9214,2025-12-17,14,3761000.0,42299.0,Liquidada
30583,10365,9293,2023-05-17,959,1901067.0,1336957.0,En Gestión
30584,10365,9294,2023-06-17,928,3029214.0,2061481.0,Liquidada
30585,10365,9296,2023-08-17,867,1086324.0,690685.0,Activa
30586,10365,9305,2024-05-17,593,1086324.0,472406.0,En Gestión
30587,10365,9306,2024-06-17,562,2196547.0,905270.0,Activa
30588,10365,9309,2024-09-17,470,1629486.0,561630.0,Liquidada
30589,10365,9313,2025-01-17,348,1086324.0,277230.0,En Gestión
30590,10365,9314,2025-02-17,317,2196547.0,510624.0,Liquidada
30591,10365,9322,2025-10-17,75,1086324.0,59748.0,En Gestión
30592,10379,9709,2023-04-17,989,912000.0,718568.0,Activa
30593,10379,9715,2023-10-17,806,1308500.0,840205.0,En Gestión
30594,10379,9718,2024-01-17,714,2649693.0,1507198.0,Activa
30595,10379,9723,2024-06-17,562,1456250.0,652002.0,Liquidada
30596,10379,9726,2024-09-17,470,313000.0,117198.0,Liquidada
30597,10379,9728,2024-11-17,409,2203240.0,717896.0,Activa
30598,10379,9734,2025-05-17,228,377000.0,68478.0,En Gestión
30599,10379,9735,2025-06-17,197,1075010.0,168716.0,Activa
30600,10379,9737,2025-08-17,136,2620852.0,283961.0,Activa
30601,10387,9944,2024-04-17,623,1605281.0,766736.0,En Gestión
30602,10387,9945,2024-05-17,593,2559505.0,1163636.0,Activa
30603,10387,9949,2024-09-17,470,1605281.0,578436.0,Activa
30604,10387,9950,2024-10-17,440,2559505.0,863406.0,Activa
30605,10387,9956,2025-04-17,258,1375955.0,272164.0,Activa
30606,10387,9960,2025-08-17,136,1895893.0,197678.0,En Gestión
30607,10387,9964,2025-12-17,14,917303.0,9846.0,Liquidada
30608,10389,9993,2023-11-17,775,3994000.0,2878676.0,Activa
30609,10389,9995,2024-01-17,714,2678216.0,1778389.0,En Gestión
30610,10389,10005,2024-11-17,409,5759000.0,2190551.0,Activa
30611,10389,10011,2025-05-17,228,4961000.0,1051930.0,Liquidada
30612,10389,10018,2025-12-17,14,6801803.0,88559.0,Activa
30613,10390,10021,2024-01-17,714,1524610.0,667657.0,Liquidada
30614,10390,10032,2024-12-17,379,1306809.0,303772.0,Activa
30615,10390,10036,2025-04-17,258,1799868.0,284811.0,Liquidada
30616,10390,10042,2025-10-17,75,871206.0,40075.0,Activa
30617,10398,10263,2024-05-17,593,2040000.0,943582.0,Liquidada
30618,10398,10264,2024-06-17,562,9194736.0,4030604.0,Activa
30619,10398,10267,2024-09-17,470,4819473.0,1766819.0,Activa
30620,10398,10268,2024-10-17,440,14649249.0,5027622.0,Activa
30621,10398,10273,2025-03-17,289,14859565.0,3349643.0,En Gestión
30622,10398,10282,2025-12-17,14,12146188.0,132636.0,Activa
30623,10400,10299,2024-04-17,623,2511000.0,1272340.0,En Gestión
30624,10400,10300,2024-05-17,593,4953268.0,2388994.0,En Gestión
30625,10400,10302,2024-07-17,532,10921564.0,4725688.0,Activa
30626,10400,10304,2024-09-17,470,2486000.0,950315.0,En Gestión
30627,10400,10306,2024-11-17,409,4085000.0,1358889.0,Activa
30628,10400,10308,2025-01-17,348,5277337.0,1493697.0,En Gestión
30629,10400,10310,2025-03-17,289,7227052.0,1698743.0,Activa
30630,10400,10311,2025-04-17,258,8695392.0,1824641.0,Liquidada
30631,10400,10314,2025-07-17,167,427000.0,57998.0,En Gestión
30632,10400,10319,2025-12-17,14,1623000.0,18481.0,En Gestión
30633,10404,10409,2023-12-17,745,3305633.0,1403737.0,Activa
30634,10404,10410,2024-01-17,714,6667792.0,2713658.0,Activa
30635,10404,10411,2024-02-17,683,10087444.0,3927143.0,Activa
30636,10404,10412,2024-03-17,654,13565572.0,5056974.0,Activa
30637,10404,10413,2024-04-17,623,17103176.0,6073509.0,Activa
30638,10404,10414,2024-05-17,593,20701273.0,6997237.0,Activa
30639,10404,10415,2024-06-17,562,24360898.0,7803770.0,Activa
30640,10404,10416,2024-07-17,532,28083102.0,8515920.0,Activa
30641,10404,10417,2024-08-17,501,31868956.0,9100818.0,Activa
30642,10404,10418,2024-09-17,470,35719548.0,9569267.0,Activa
30643,10404,10419,2024-10-17,440,39635985.0,9940705.0,Activa
30644,10404,10420,2024-11-17,409,43619393.0,10168989.0,Activa
30645,10404,10421,2024-12-17,379,47670918.0,10298348.0,Activa
30646,10404,10422,2025-01-17,348,51791724.0,10273406.0,Activa
30647,10404,10423,2025-02-17,317,55982995.0,10115567.0,Activa
30648,10404,10424,2025-03-17,289,60245937.0,9924313.0,Activa
30649,10404,10425,2025-04-17,258,64581776.0,9497396.0,Activa
30650,10404,10426,2025-05-17,228,68991757.0,8966169.0,Activa
30651,10404,10427,2025-06-17,197,73477149.0,8250749.0,Activa
30652,10404,10428,2025-07-17,167,78039241.0,7428555.0,Activa
30653,10404,10429,2025-08-17,136,82679345.0,6409303.0,Activa
30654,10404,10430,2025-09-17,105,87398795.0,5230818.0,Activa
30655,10404,10431,2025-10-17,75,92198947.0,3941505.0,Activa
30656,10404,10432,2025-11-17,44,97081182.0,2434796.0,Activa
30657,10404,10433,2025-12-17,14,102046903.0,814334.0,Activa
30658,10415,10697,2023-04-17,989,583760.0,334856.0,Activa
30659,10415,10698,2023-05-17,959,1177677.0,655048.0,Activa
30660,10415,10699,2023-06-17,928,1781929.0,959105.0,Activa
30661,10415,10700,2023-07-17,898,2396695.0,1248295.0,Activa
30662,10415,10701,2023-08-17,867,3022157.0,1519722.0,Activa
30663,10415,10702,2023-09-17,836,3658503.0,1773935.0,Activa
30664,10415,10703,2023-10-17,806,4305921.0,2012932.0,Activa
30665,10415,10704,2023-11-17,775,4964604.0,2231589.0,Activa
30666,10415,10705,2023-12-17,745,5634748.0,2434775.0,Activa
30667,10415,10706,2024-01-17,714,6316553.0,2615811.0,Activa
30668,10415,10707,2024-02-17,683,7010221.0,2777029.0,Activa
30669,10415,10708,2024-03-17,654,7715959.0,2926818.0,Activa
30670,10415,10709,2024-04-17,623,8433977.0,3047533.0,Activa
30671,10415,10710,2024-05-17,593,9164488.0,3152034.0,Activa
30672,10415,10711,2024-06-17,562,9907710.0,3229517.0,Activa
30673,10415,10712,2024-07-17,532,10663864.0,3290442.0,Activa
30674,10415,10713,2024-08-17,501,11433175.0,3322252.0,Activa
30675,10415,10714,2024-09-17,470,12215872.0,3330047.0,Activa
30676,10415,10715,2024-10-17,440,13012188.0,3320710.0,Activa
30677,10415,10716,2024-11-17,409,13822360.0,3278940.0,Activa
30678,10415,10717,2024-12-17,379,14646629.0,3219622.0,Activa
30679,10415,10718,2025-01-17,348,15485240.0,3125541.0,Activa
30680,10415,10719,2025-02-17,317,16338443.0,3003986.0,Activa
30681,10415,10720,2025-03-17,289,17206492.0,2884152.0,Activa
30682,10415,10721,2025-04-17,258,18089645.0,2706934.0,Activa
30683,10415,10722,2025-05-17,228,18988165.0,2510995.0,Activa
30684,10415,10723,2025-06-17,197,19902319.0,2274039.0,Activa
30685,10415,10724,2025-07-17,167,20832379.0,2017824.0,Activa
30686,10415,10725,2025-08-17,136,21778622.0,1717898.0,Activa
30687,10415,10726,2025-09-17,105,22741330.0,1384947.0,Activa
30688,10415,10727,2025-10-17,75,23720789.0,1031854.0,Activa
30689,10415,10728,2025-11-17,44,24717291.0,630785.0,Activa
30690,10415,10729,2025-12-17,14,25731132.0,208937.0,Activa
30691,10424,10900,2023-05-17,959,42994237.0,25013760.0,Activa
30692,10424,10901,2023-06-17,928,86770969.0,48850899.0,Activa
30693,10424,10902,2023-07-17,898,131344438.0,71554699.0,Activa
30694,10424,10903,2023-08-17,867,176729144.0,92955995.0,Activa
30695,10424,10904,2023-09-17,836,222939851.0,113069147.0,Activa
30696,10424,10905,2023-10-17,806,269991593.0,132018689.0,Activa
30697,10424,10906,2023-11-17,775,317899677.0,149465831.0,Activa
30698,10424,10907,2023-12-17,745,366679688.0,165726996.0,Activa
30699,10424,10908,2024-01-17,714,416347495.0,180345081.0,Activa
30700,10424,10909,2024-02-17,683,466919256.0,193469550.0,Activa
30701,10424,10910,2024-03-17,654,518411423.0,205684916.0,Activa
30702,10424,10911,2024-04-17,623,570840748.0,215751164.0,Activa
30703,10424,10912,2024-05-17,593,624224287.0,224566768.0,Activa
30704,10424,10913,2024-06-17,562,678579406.0,231359387.0,Activa
30705,10424,10914,2024-07-17,532,733923788.0,236871456.0,Activa
30706,10424,10915,2024-08-17,501,790275438.0,240196317.0,Activa
30707,10424,10916,2024-09-17,470,847652688.0,241694036.0,Activa
30708,10424,10917,2024-10-17,440,906074204.0,241861408.0,Activa
30709,10424,10918,2024-11-17,409,965558992.0,239580934.0,Activa
30710,10424,10919,2024-12-17,379,1026126403.0,235933823.0,Activa
30711,10424,10920,2025-01-17,348,1087796141.0,229655521.0,Activa
30712,10424,10921,2025-02-17,317,1150588268.0,221273465.0,Activa
30713,10424,10922,2025-03-17,289,1214523211.0,212938306.0,Activa
30714,10424,10923,2025-04-17,258,1279621770.0,200286399.0,Activa
30715,10424,10924,2025-05-17,228,1345905123.0,186165597.0,Activa
30716,10424,10925,2025-06-17,197,1413394833.0,168919528.0,Activa
30717,10424,10926,2025-07-17,167,1482112856.0,150157794.0,Activa
30718,10424,10927,2025-08-17,136,1552081547.0,128057075.0,Activa
30719,10424,10928,2025-09-17,105,1623323668.0,103405718.0,Activa
30720,10424,10929,2025-10-17,75,1695862396.0,77161739.0,Activa
30721,10424,10930,2025-11-17,44,1769721329.0,47239761.0,Activa
30722,10424,10931,2025-12-17,14,1844924494.0,15669559.0,Activa
30723,10428,11011,2025-01-17,348,1168419.0,271073.0,En Gestión
30724,10428,11012,2025-02-17,317,2360206.0,498790.0,En Gestión
30725,10428,11013,2025-03-17,289,3575829.0,688943.0,Activa
30726,10434,11127,2023-05-17,959,2728000.0,1927232.0,Activa
30727,10434,11128,2023-06-17,928,10932289.0,7473604.0,Activa
30728,10434,11129,2023-07-17,898,15727893.0,10404421.0,Activa
30729,10434,11130,2023-08-17,867,22295479.0,14239899.0,Activa
30730,10434,11131,2023-09-17,836,31155209.0,19187039.0,Activa
30731,10434,11132,2023-10-17,806,37097739.0,22026906.0,Activa
30732,10434,11133,2023-11-17,775,46032599.0,26280778.0,Activa
30733,10434,11134,2023-12-17,745,53032919.0,29105350.0,Activa
30734,10434,11135,2024-01-17,714,57174947.0,30072879.0,Activa
30735,10434,11136,2024-02-17,683,66631513.0,33525202.0,Activa
30736,10434,11137,2024-03-17,654,69915069.0,33683682.0,Activa
30737,10434,11138,2024-04-17,623,77983192.0,35789866.0,Activa
30738,10434,11139,2024-05-17,593,89565621.0,39126144.0,Activa
30739,10434,11140,2024-06-17,562,94451021.0,39103352.0,Activa
30740,10434,11141,2024-07-17,532,96689389.0,37893216.0,Activa
30741,10434,11142,2024-08-17,501,101399224.0,37423412.0,Activa
30742,10434,11143,2024-09-17,470,108707147.0,37638038.0,Activa
30743,10434,11144,2024-10-17,440,120210575.0,38964254.0,Activa
30744,10434,11145,2024-11-17,409,126983229.0,38259624.0,Activa
