id_gestion,id_mora,fecha_gestion,tipo_contacto
9689,39049,09-04-26,Visita Domiciliaria
6745,40616,10-04-26,Llamada
7064,22170,09-04-26,Visita Domiciliaria
5332,89822,10-04-26,Llamada
5835,12349,09-04-26,Visita Domiciliaria
2958,13789,10-04-26,Correo
6817,90018,10-04-26,Llamada
4883,99690,09-04-26,Visita Domiciliaria
6043,92895,10-04-26,Llamada
1622,60105,11-04-26,SMS
3082,54402,09-04-26,Llamada
4749,36274,11-04-26,Correo
9213,65963,09-04-26,SMS
9343,56066,10-04-26,SMS
7368,76735,11-04-26,Correo
7281,12288,10-04-26,Llamada
9552,41669,11-04-26,SMS
5207,22517,10-04-26,Correo
8437,35934,10-04-26,Visita Domiciliaria
3140,52971,09-04-26,SMS
8471,47209,11-04-26,SMS
6433,30260,09-04-26,Llamada
6188,45383,10-04-26,SMS
5747,22469,11-04-26,Llamada
5787,12397,11-04-26,Llamada
4706,29623,09-04-26,SMS
5790,60981,09-04-26,SMS
4599,87265,11-04-26,Llamada
4029,26320,11-04-26,SMS
3114,17643,10-04-26,Correo
8710,10049,11-04-26,Correo
7706,37039,10-04-26,Llamada
3808,79772,10-04-26,Visita Domiciliaria
5799,97075,10-04-26,SMS
2302,93349,10-04-26,Visita Domiciliaria
3681,62907,11-04-26,SMS
3458,85463,09-04-26,Correo
2746,77393,10-04-26,Correo
2038,95229,09-04-26,Correo
7379,64138,09-04-26,SMS
6107,54829,11-04-26,Visita Domiciliaria
2683,92384,10-04-26,Correo
8125,88353,11-04-26,Visita Domiciliaria
2629,62096,10-04-26,SMS
8528,75970,11-04-26,Correo
9350,64435,09-04-26,Visita Domiciliaria
8757,14663,09-04-26,Llamada
8787,11992,10-04-26,Llamada
7291,97828,11-04-26,Llamada
1412,52178,10-04-26,SMS
8328,32196,10-04-26,Llamada
4578,70390,10-04-26,Visita Domiciliaria
8371,70745,10-04-26,Correo
3529,41037,11-04-26,Correo
2923,40373,11-04-26,Visita Domiciliaria
8832,70920,11-04-26,Correo
6500,38599,09-04-26,Correo
9193,30573,11-04-26,Correo
8128,40173,09-04-26,SMS
5465,63989,10-04-26,Correo
2050,81412,10-04-26,Correo
4294,50455,10-04-26,Llamada
9709,52925,10-04-26,Correo
1383,15670,09-04-26,Llamada
4271,85067,10-04-26,Llamada
8840,29565,09-04-26,Llamada
3562,26426,11-04-26,SMS
7694,12670,10-04-26,Visita Domiciliaria
5255,94611,10-04-26,SMS
2712,85201,09-04-26,Visita Domiciliaria
6121,53696,11-04-26,Llamada
4679,29539,11-04-26,Visita Domiciliaria
7039,68495,10-04-26,SMS
6228,12451,10-04-26,Visita Domiciliaria
2191,32073,10-04-26,Llamada
7513,94917,11-04-26,Correo
3212,52685,10-04-26,Correo
3801,80682,10-04-26,Correo
4331,74836,10-04-26,Visita Domiciliaria
5508,29481,09-04-26,SMS
6106,93223,10-04-26,Visita Domiciliaria
7197,87158,11-04-26,Visita Domiciliaria
9194,27931,09-04-26,Llamada
3024,91699,09-04-26,Visita Domiciliaria
1576,17771,10-04-26,SMS
5977,21033,09-04-26,Llamada
6387,67527,09-04-26,Correo
3337,19153,11-04-26,Visita Domiciliaria
1925,84901,11-04-26,Llamada
2576,55436,09-04-26,Correo
4951,82585,09-04-26,SMS
4100,29355,11-04-26,Visita Domiciliaria
1449,72074,09-04-26,SMS
7246,11156,11-04-26,Llamada
5403,30783,09-04-26,SMS
1500,29458,09-04-26,Visita Domiciliaria
9913,89146,11-04-26,Correo
2554,86259,09-04-26,SMS
6434,12103,11-04-26,Visita Domiciliaria
4994,71536,09-04-26,Correo
9035,71697,11-04-26,SMS
7172,43789,11-04-26,SMS
9885,47719,11-04-26,SMS
6393,34376,10-04-26,Llamada
4054,16497,11-04-26,Llamada
6295,86483,11-04-26,Correo
7765,10312,09-04-26,Llamada
5901,58821,11-04-26,Visita Domiciliaria
3917,43498,11-04-26,Llamada
7856,82881,09-04-26,Correo
2703,52598,10-04-26,SMS
5070,14394,09-04-26,SMS
6687,67578,09-04-26,Correo
1494,68012,10-04-26,Visita Domiciliaria
8364,82807,09-04-26,Llamada
9842,87456,10-04-26,Correo
7227,35630,09-04-26,Visita Domiciliaria
5908,80976,09-04-26,SMS
7095,29663,10-04-26,Correo
6960,26157,11-04-26,Visita Domiciliaria
3828,58592,09-04-26,SMS
6141,24534,10-04-26,Llamada
3371,49785,11-04-26,SMS
9374,90640,10-04-26,SMS
5729,97846,09-04-26,Visita Domiciliaria
5707,14890,10-04-26,Correo
4316,40494,11-04-26,Correo
3313,90829,09-04-26,SMS
4250,94226,10-04-26,Correo
2473,66581,11-04-26,Llamada
3441,77606,10-04-26,SMS
1396,48242,11-04-26,Llamada
6031,73696,10-04-26,Visita Domiciliaria
2203,22627,09-04-26,SMS
1943,16284,09-04-26,Visita Domiciliaria
4092,19306,11-04-26,Llamada
7964,98162,11-04-26,Visita Domiciliaria
8327,55263,09-04-26,Llamada
2583,41140,09-04-26,Llamada
3746,87164,09-04-26,SMS
1801,49787,09-04-26,Llamada
9290,92843,10-04-26,Visita Domiciliaria
9584,64944,10-04-26,SMS
9656,19222,10-04-26,Correo
7729,89683,11-04-26,Visita Domiciliaria
6674,28843,09-04-26,Correo
6558,61914,11-04-26,SMS
6576,24360,09-04-26,Llamada
5616,33475,09-04-26,SMS
9186,13130,09-04-26,SMS
4043,59748,09-04-26,SMS
9680,81415,11-04-26,Correo
2539,17463,11-04-26,SMS
4812,74973,10-04-26,Llamada
6529,80103,11-04-26,Llamada
1885,40586,09-04-26,SMS
7180,31101,11-04-26,SMS
2516,44802,10-04-26,SMS
6750,58119,09-04-26,Correo
4580,70148,09-04-26,SMS
3248,39295,11-04-26,Visita Domiciliaria
9427,86970,09-04-26,Llamada
2111,78532,11-04-26,Llamada
7527,30830,10-04-26,SMS
6512,66652,10-04-26,SMS
6577,51456,10-04-26,Visita Domiciliaria
7971,41107,09-04-26,SMS
8234,83740,10-04-26,SMS
9236,41357,10-04-26,SMS
9916,26713,11-04-26,Visita Domiciliaria
3668,17101,11-04-26,Llamada
1455,61122,09-04-26,SMS
6622,58567,11-04-26,SMS
3007,32017,10-04-26,Correo
4944,85388,11-04-26,SMS
7759,38137,10-04-26,Llamada
1718,51458,09-04-26,Llamada
1949,56290,10-04-26,Visita Domiciliaria
5143,87993,11-04-26,Correo
6265,46993,11-04-26,Llamada
2048,31571,11-04-26,Visita Domiciliaria
2850,47235,10-04-26,Llamada
5327,41938,11-04-26,Llamada
5570,97676,11-04-26,Visita Domiciliaria
1126,65804,10-04-26,SMS
3952,33013,10-04-26,Llamada
4934,80265,10-04-26,Visita Domiciliaria
7259,32951,11-04-26,Correo
2832,91820,10-04-26,Correo
2449,18740,11-04-26,Correo
5380,43203,11-04-26,Correo
8274,30682,09-04-26,SMS
4699,26693,10-04-26,Correo
9167,70198,10-04-26,Llamada
9712,87739,10-04-26,Correo
2572,45494,10-04-26,Visita Domiciliaria
1696,86870,11-04-26,Llamada
7635,50192,11-04-26,SMS
3850,52368,09-04-26,Correo
1667,52130,11-04-26,SMS
1878,56203,10-04-26,Llamada
8329,52189,10-04-26,Correo
3558,58634,09-04-26,Correo
5106,48661,10-04-26,Visita Domiciliaria
1838,40488,10-04-26,Llamada
4885,27712,11-04-26,Visita Domiciliaria
3727,10786,09-04-26,SMS
9927,12837,09-04-26,Visita Domiciliaria
1030,65912,11-04-26,Llamada
4923,57283,10-04-26,Correo
2647,38917,10-04-26,Correo
3595,79779,10-04-26,SMS
4633,79523,09-04-26,Correo
3989,45687,11-04-26,Visita Domiciliaria
6262,19977,09-04-26,Visita Domiciliaria
8619,80676,10-04-26,Visita Domiciliaria
5290,12804,11-04-26,Llamada
4442,97998,10-04-26,Correo
2164,63950,10-04-26,SMS
2115,92796,09-04-26,Visita Domiciliaria
7264,29705,10-04-26,Llamada
1702,57064,10-04-26,SMS
1022,70242,10-04-26,SMS
7284,79425,11-04-26,Visita Domiciliaria
5269,81053,11-04-26,Visita Domiciliaria
9022,57755,09-04-26,Llamada
8320,39118,11-04-26,Visita Domiciliaria
3181,77196,09-04-26,Visita Domiciliaria
9938,34265,09-04-26,Visita Domiciliaria
3301,58629,09-04-26,Correo
4651,70037,09-04-26,Correo
7582,30221,10-04-26,Correo
7434,73012,10-04-26,Visita Domiciliaria
1584,89431,11-04-26,Visita Domiciliaria
8644,85865,10-04-26,Visita Domiciliaria
5217,84877,11-04-26,Correo
2201,67051,11-04-26,Llamada
7169,96891,10-04-26,Visita Domiciliaria
2378,36304,09-04-26,Llamada
1200,35205,11-04-26,Correo
1579,68863,10-04-26,Visita Domiciliaria
9049,66244,09-04-26,Llamada
8440,46040,09-04-26,Visita Domiciliaria
8657,34231,10-04-26,SMS
1916,26626,11-04-26,SMS
8708,95121,10-04-26,SMS
3644,80481,10-04-26,Correo
5651,48218,09-04-26,Visita Domiciliaria
2578,24011,09-04-26,Visita Domiciliaria
6532,88938,09-04-26,Visita Domiciliaria
3676,50871,09-04-26,Visita Domiciliaria
3222,66265,10-04-26,SMS
7336,28819,10-04-26,Visita Domiciliaria
4169,74984,10-04-26,SMS
9021,53375,10-04-26,Correo
2614,32253,10-04-26,SMS
3608,56734,10-04-26,Visita Domiciliaria
4638,85689,11-04-26,Correo
7079,23181,10-04-26,Llamada
2650,83251,09-04-26,SMS
8404,54770,10-04-26,Llamada
7020,29786,11-04-26,Correo
5823,90113,11-04-26,Llamada
9050,57381,09-04-26,Visita Domiciliaria
6553,31957,09-04-26,Visita Domiciliaria
9076,51280,10-04-26,Llamada
5900,13725,10-04-26,SMS
7782,10644,11-04-26,Llamada
8035,38996,09-04-26,Visita Domiciliaria
7606,59553,09-04-26,Visita Domiciliaria
4910,42900,10-04-26,Llamada
9164,37109,09-04-26,Visita Domiciliaria
4543,85800,10-04-26,Llamada
2282,11421,10-04-26,Llamada
7385,30191,09-04-26,Correo
5733,68513,10-04-26,SMS
3510,70210,10-04-26,Visita Domiciliaria
1710,31647,11-04-26,Visita Domiciliaria
5549,77222,11-04-26,Correo
5212,82242,09-04-26,SMS
8719,30932,11-04-26,Llamada
6567,79611,11-04-26,Correo
7028,20061,09-04-26,Correo
5924,20144,10-04-26,Correo
5147,73260,09-04-26,SMS
8235,88215,11-04-26,Visita Domiciliaria
8761,90302,10-04-26,Correo
8256,60268,11-04-26,Correo
2367,38295,11-04-26,Visita Domiciliaria
8706,57501,10-04-26,Llamada
5696,39489,09-04-26,SMS
5912,47598,10-04-26,SMS
5131,79689,11-04-26,SMS
2733,69770,09-04-26,SMS
1161,58966,10-04-26,SMS
8940,70391,09-04-26,Visita Domiciliaria
8369,86914,10-04-26,Correo
3266,82433,10-04-26,Correo
4587,51067,09-04-26,Correo
4967,51629,09-04-26,Visita Domiciliaria
9494,42423,11-04-26,Correo
7916,84049,11-04-26,SMS
4202,66058,09-04-26,SMS
4101,39960,09-04-26,Llamada
6050,16099,10-04-26,SMS
7673,11076,11-04-26,SMS
5352,61769,09-04-26,Llamada
9946,87575,10-04-26,Visita Domiciliaria
2826,60153,11-04-26,SMS
3824,87367,11-04-26,Visita Domiciliaria
3818,91374,09-04-26,SMS
7037,86064,11-04-26,Correo
2461,18867,10-04-26,Visita Domiciliaria
8695,70411,10-04-26,Llamada
3616,33754,09-04-26,Correo
1657,43849,11-04-26,SMS
2981,22261,09-04-26,SMS
4635,55239,09-04-26,Correo
6702,14106,09-04-26,Correo
7026,51791,10-04-26,Correo
9816,44340,10-04-26,SMS
5293,70459,10-04-26,Llamada
2565,27166,09-04-26,Correo
2172,80723,10-04-26,Correo
3246,19676,10-04-26,Correo
2193,10669,11-04-26,Visita Domiciliaria
9889,34617,09-04-26,Visita Domiciliaria
2462,48712,09-04-26,SMS
2394,15076,09-04-26,Correo
8566,93489,10-04-26,Correo
8382,29052,09-04-26,Correo
4907,65028,10-04-26,Llamada
9726,20731,10-04-26,SMS
7198,60820,09-04-26,Correo
5837,10544,10-04-26,Correo
9849,80585,10-04-26,Visita Domiciliaria
1900,70339,10-04-26,Visita Domiciliaria
1029,56315,10-04-26,Llamada
6600,14937,11-04-26,SMS
1770,31715,09-04-26,SMS
3092,30000,09-04-26,Correo
4606,51378,10-04-26,Correo
7450,51094,09-04-26,Visita Domiciliaria
3498,79782,11-04-26,SMS
2268,19402,10-04-26,SMS
5503,97545,10-04-26,Llamada
8137,29851,09-04-26,Llamada
4260,41548,09-04-26,SMS
3728,81297,10-04-26,SMS
3913,12334,09-04-26,SMS
2988,58347,10-04-26,Correo
5671,50503,09-04-26,Visita Domiciliaria
8693,64208,10-04-26,Llamada
9716,15348,11-04-26,SMS
4801,78465,11-04-26,SMS
7559,29142,10-04-26,Visita Domiciliaria
1858,84080,10-04-26,Visita Domiciliaria
6144,43995,11-04-26,Visita Domiciliaria
5246,50173,11-04-26,Llamada
3083,12980,10-04-26,SMS
9310,78623,09-04-26,Correo
9990,59505,10-04-26,Correo
1067,94767,10-04-26,SMS
9043,95188,10-04-26,Visita Domiciliaria
1587,44347,10-04-26,Llamada
6864,59656,10-04-26,SMS
8377,18181,09-04-26,Visita Domiciliaria
4402,40528,10-04-26,Visita Domiciliaria
4474,26394,11-04-26,Visita Domiciliaria
1688,69662,11-04-26,Llamada
5113,94571,09-04-26,SMS
9340,13190,11-04-26,Correo
9114,51980,09-04-26,Correo
9102,30442,09-04-26,SMS
3594,32852,09-04-26,Visita Domiciliaria
2254,25018,10-04-26,SMS
4931,34801,11-04-26,Visita Domiciliaria
5248,65807,09-04-26,Correo
2802,42901,10-04-26,Llamada
6053,36891,09-04-26,SMS
8984,27449,10-04-26,Llamada
6133,38911,10-04-26,Visita Domiciliaria
5886,58523,11-04-26,SMS
1159,28373,11-04-26,Llamada
5243,54437,11-04-26,Llamada
2063,60939,11-04-26,Visita Domiciliaria
1849,61170,09-04-26,Visita Domiciliaria
1678,62210,10-04-26,Llamada
2528,35297,09-04-26,Correo
5582,12378,11-04-26,Llamada
9226,95715,11-04-26,SMS
3483,91617,09-04-26,Llamada
9475,58182,10-04-26,Llamada
3225,13780,09-04-26,Correo
9293,65636,09-04-26,Llamada
7229,18208,09-04-26,Correo
1550,19253,11-04-26,Correo
8688,76589,10-04-26,Llamada
7382,56959,10-04-26,SMS
6221,87166,10-04-26,SMS
8478,67696,11-04-26,Llamada
2190,86086,11-04-26,Llamada
2610,61807,09-04-26,Llamada
5158,21260,09-04-26,Llamada
7277,75306,10-04-26,Visita Domiciliaria
5418,24903,11-04-26,Visita Domiciliaria
1158,56717,11-04-26,Visita Domiciliaria
8342,18658,10-04-26,SMS
7000,24528,10-04-26,SMS
4021,96816,09-04-26,Llamada
1899,34820,10-04-26,SMS
4551,22859,10-04-26,Correo
8829,18977,10-04-26,SMS
3055,10909,09-04-26,SMS
6276,53214,10-04-26,Llamada
9060,70413,11-04-26,SMS
1488,78611,09-04-26,Llamada
1731,23563,09-04-26,Llamada
9330,88955,09-04-26,SMS
5687,62647,10-04-26,SMS
9521,96176,09-04-26,Correo
2561,71588,10-04-26,Llamada
9288,83884,09-04-26,Visita Domiciliaria
9041,90471,10-04-26,SMS
9714,63114,09-04-26,Correo
6841,62521,10-04-26,SMS
3901,25608,10-04-26,Correo
6562,74015,11-04-26,Visita Domiciliaria
5453,25270,09-04-26,Correo
6182,16148,11-04-26,SMS
9010,86340,09-04-26,Correo
4789,72411,11-04-26,Visita Domiciliaria
1594,94246,10-04-26,SMS
8763,50652,11-04-26,SMS
9246,90035,09-04-26,SMS
8344,43699,09-04-26,Llamada
5713,74681,11-04-26,Llamada
9905,82452,10-04-26,Correo
8069,31944,09-04-26,SMS
3275,96235,09-04-26,Correo
1753,59698,10-04-26,Correo
8882,49849,09-04-26,Visita Domiciliaria
6663,26012,09-04-26,SMS
4299,27411,10-04-26,SMS
4796,40369,09-04-26,SMS
1433,44889,10-04-26,Visita Domiciliaria
5176,17835,10-04-26,Correo
2593,99708,10-04-26,SMS
8639,86127,10-04-26,SMS
6292,59231,11-04-26,SMS
6505,12035,11-04-26,Visita Domiciliaria
7662,83538,11-04-26,SMS
8433,16785,10-04-26,Visita Domiciliaria
1049,60346,11-04-26,SMS
9168,53136,11-04-26,Visita Domiciliaria
4011,20488,11-04-26,Llamada
6770,21676,09-04-26,SMS
9237,86631,10-04-26,Llamada
4667,29824,10-04-26,Correo
6877,67136,09-04-26,Llamada
3145,66211,11-04-26,Visita Domiciliaria
6912,99050,10-04-26,Visita Domiciliaria
7674,15888,09-04-26,Visita Domiciliaria
3048,96156,09-04-26,Llamada
5406,52482,11-04-26,SMS
5693,24801,09-04-26,Visita Domiciliaria
9565,82606,09-04-26,Llamada
4713,33308,09-04-26,Visita Domiciliaria
8747,39371,09-04-26,Visita Domiciliaria
4131,18244,11-04-26,SMS
8075,97332,10-04-26,SMS
1349,54607,10-04-26,Visita Domiciliaria
5602,67231,10-04-26,Correo
2564,31807,11-04-26,Visita Domiciliaria
5995,47554,10-04-26,Visita Domiciliaria
9524,34501,09-04-26,Llamada
8279,85386,09-04-26,Llamada
8920,60211,09-04-26,SMS
4710,17236,10-04-26,Visita Domiciliaria
9598,90434,11-04-26,Correo
2089,71456,10-04-26,SMS
8516,18166,10-04-26,Visita Domiciliaria
3965,80907,10-04-26,Llamada
4519,17452,10-04-26,Llamada
6496,32929,10-04-26,Correo
1987,41692,11-04-26,SMS
7770,78739,10-04-26,Correo
4332,82819,11-04-26,SMS
9272,86825,11-04-26,SMS
6368,18638,10-04-26,Llamada
9810,86732,10-04-26,Llamada
7438,31024,11-04-26,Correo
1083,22914,10-04-26,Llamada
9157,80229,10-04-26,SMS
9845,55355,10-04-26,Llamada
4405,14532,09-04-26,Llamada
6148,92846,11-04-26,Llamada
1821,82752,11-04-26,Visita Domiciliaria
5078,41035,09-04-26,SMS
5542,90404,11-04-26,SMS
2490,77115,09-04-26,Llamada
5695,37574,11-04-26,Correo
8874,54240,09-04-26,Visita Domiciliaria
5135,74900,09-04-26,SMS
8372,46992,09-04-26,Correo
1381,26220,10-04-26,SMS
7877,57591,09-04-26,Visita Domiciliaria
4387,42995,11-04-26,SMS
3555,90995,09-04-26,Llamada
7237,86178,11-04-26,SMS
1421,40139,09-04-26,Visita Domiciliaria
9777,74972,09-04-26,SMS
2068,25728,10-04-26,Llamada
1868,38997,10-04-26,Correo
8517,58541,09-04-26,SMS
5155,96079,09-04-26,Correo
2741,77866,10-04-26,Llamada
9579,42870,10-04-26,Correo
9170,55837,10-04-26,SMS
1744,61972,09-04-26,Llamada
1390,32135,09-04-26,Llamada
4065,14598,11-04-26,Llamada
8702,93583,11-04-26,Llamada
7008,59252,09-04-26,Visita Domiciliaria
9323,12979,10-04-26,Visita Domiciliaria
3664,79009,11-04-26,Llamada
5170,45130,10-04-26,SMS
2943,65281,09-04-26,Visita Domiciliaria
2486,13690,10-04-26,SMS
9147,33253,10-04-26,SMS
3262,83668,09-04-26,Correo
7112,15338,11-04-26,Llamada
2864,92371,10-04-26,Visita Domiciliaria
3685,88770,10-04-26,SMS
1784,46551,11-04-26,Correo
2237,49559,11-04-26,SMS
1872,50474,09-04-26,Correo
9485,89380,10-04-26,Llamada
6953,89736,09-04-26,Correo
1302,75171,09-04-26,Visita Domiciliaria
5141,23886,11-04-26,Visita Domiciliaria
1722,18505,10-04-26,Visita Domiciliaria
5244,93958,11-04-26,Correo
2813,39372,10-04-26,SMS
6799,12616,09-04-26,Correo
7428,66877,10-04-26,Correo
1490,47695,09-04-26,Llamada
6078,39067,10-04-26,SMS
8839,38540,11-04-26,Visita Domiciliaria
8532,16552,11-04-26,Llamada
4786,87351,10-04-26,Visita Domiciliaria
9564,87636,11-04-26,SMS
3487,34209,11-04-26,Correo
5087,20373,09-04-26,SMS
7343,22936,11-04-26,SMS
3391,95621,09-04-26,Visita Domiciliaria
9603,66516,10-04-26,Visita Domiciliaria
3519,92907,11-04-26,Correo
9996,54263,10-04-26,SMS
8551,92320,11-04-26,Visita Domiciliaria
2033,69521,09-04-26,Visita Domiciliaria
9026,64509,10-04-26,SMS
8018,44966,11-04-26,Correo
5031,69664,11-04-26,Llamada
2874,97530,09-04-26,Llamada
8989,41964,09-04-26,Visita Domiciliaria
2698,59249,09-04-26,SMS
4741,15640,09-04-26,Correo
4404,36409,11-04-26,SMS
3341,41567,09-04-26,Visita Domiciliaria
7256,84331,11-04-26,Visita Domiciliaria
6679,83964,10-04-26,SMS
3203,83401,09-04-26,Llamada
2067,37742,09-04-26,Llamada
4522,78354,09-04-26,Visita Domiciliaria
5987,74910,10-04-26,Visita Domiciliaria
3054,40295,11-04-26,Correo
1990,61757,10-04-26,Correo
3482,11753,11-04-26,Correo
8153,92908,09-04-26,Visita Domiciliaria
3162,12663,09-04-26,Llamada
1374,36402,11-04-26,Correo
5006,85148,11-04-26,Llamada
7258,27052,10-04-26,SMS
9274,50472,10-04-26,SMS
5791,25312,09-04-26,Visita Domiciliaria
2718,97585,11-04-26,Correo
2265,81040,09-04-26,Visita Domiciliaria
2266,35196,11-04-26,SMS
6738,20730,11-04-26,Visita Domiciliaria
3075,22556,11-04-26,Visita Domiciliaria
1207,68788,09-04-26,Visita Domiciliaria
9212,16886,11-04-26,Visita Domiciliaria
2704,19554,09-04-26,Correo
1216,62249,11-04-26,Correo
8297,70078,09-04-26,SMS
2316,21208,10-04-26,Llamada
2338,77237,10-04-26,Visita Domiciliaria
6385,86639,09-04-26,Correo
6876,32393,11-04-26,Correo
1725,27567,09-04-26,Llamada
5609,70228,09-04-26,Correo
6854,31736,09-04-26,Correo
9303,32587,09-04-26,Correo
3406,93375,11-04-26,Correo
5330,35766,10-04-26,Llamada
8805,91923,09-04-26,Correo
1924,99196,10-04-26,Llamada
8581,17372,10-04-26,Llamada
3584,74327,10-04-26,SMS
3504,75959,10-04-26,Correo
6245,13062,10-04-26,Llamada
3957,75455,11-04-26,Visita Domiciliaria
9752,54631,09-04-26,SMS
2521,89418,11-04-26,SMS
1347,60704,09-04-26,Visita Domiciliaria
4236,78964,09-04-26,SMS
2765,38472,10-04-26,Correo
1088,24963,10-04-26,Correo
9723,19276,11-04-26,Llamada
5467,34248,10-04-26,Correo
2674,23172,09-04-26,Llamada
3402,66876,10-04-26,SMS
3253,39211,09-04-26,SMS
9204,56396,11-04-26,Llamada
3696,90936,11-04-26,Correo
1515,69562,09-04-26,Visita Domiciliaria
9732,93072,11-04-26,Correo
8811,11911,09-04-26,SMS
7709,64179,10-04-26,Llamada
2918,67893,09-04-26,Visita Domiciliaria
5706,15028,10-04-26,SMS
1511,97702,09-04-26,SMS
1166,38978,09-04-26,SMS
8020,60979,11-04-26,Llamada
8852,75681,10-04-26,Correo
2812,96496,10-04-26,Visita Domiciliaria
3914,56061,10-04-26,SMS
2253,28212,11-04-26,SMS
2978,42461,10-04-26,Correo
7073,69622,11-04-26,Visita Domiciliaria
6482,74750,09-04-26,SMS
8983,77322,11-04-26,SMS
3777,78440,11-04-26,Llamada
6153,77014,09-04-26,Correo
7143,24028,09-04-26,Correo
4051,65822,10-04-26,Llamada
9957,33527,09-04-26,Llamada
5273,92945,10-04-26,SMS
5428,81276,11-04-26,Llamada
8091,69041,10-04-26,SMS
7380,39944,10-04-26,Llamada
2756,10869,11-04-26,Visita Domiciliaria
2612,60540,10-04-26,SMS
6337,40881,10-04-26,Llamada
8866,22952,09-04-26,Llamada
7982,34016,10-04-26,Visita Domiciliaria
4428,25898,10-04-26,Correo
1890,92765,09-04-26,Visita Domiciliaria
7669,72899,09-04-26,SMS
1972,10326,11-04-26,SMS
9798,81128,09-04-26,SMS
2132,20352,10-04-26,Correo
8778,80486,09-04-26,Llamada
3745,90356,09-04-26,Correo
9694,82814,09-04-26,Llamada
6572,52068,09-04-26,Visita Domiciliaria
7146,35723,09-04-26,Llamada
7688,68962,09-04-26,Correo
5375,63058,10-04-26,SMS
5516,80278,11-04-26,Correo
2936,68924,11-04-26,Correo
6237,85461,09-04-26,SMS
2798,85387,10-04-26,Llamada
4765,87256,11-04-26,Correo
6348,67104,09-04-26,SMS
4855,63211,09-04-26,Llamada
9970,82413,10-04-26,SMS
4380,55086,11-04-26,SMS
6321,13554,09-04-26,SMS
8239,98088,10-04-26,SMS
7984,87277,11-04-26,Visita Domiciliaria
3382,34781,11-04-26,Correo
5827,72917,10-04-26,Correo
5962,28958,10-04-26,Visita Domiciliaria
1164,82262,10-04-26,Visita Domiciliaria
4927,93690,10-04-26,Correo
3177,26062,11-04-26,Visita Domiciliaria
3578,15933,10-04-26,Visita Domiciliaria
9588,39388,09-04-26,Visita Domiciliaria
3369,94805,09-04-26,Llamada
6928,65016,10-04-26,SMS
8314,44206,11-04-26,Llamada
6982,83345,09-04-26,SMS
4767,23652,11-04-26,Llamada
8068,36520,09-04-26,Llamada
9196,58469,10-04-26,Llamada
9206,93313,10-04-26,Llamada
1265,93649,11-04-26,Visita Domiciliaria
2940,33549,10-04-26,Llamada
4879,17385,10-04-26,Correo
4445,53477,10-04-26,Correo
6862,72887,10-04-26,Llamada
6325,46963,09-04-26,Correo
7895,31564,09-04-26,SMS
5449,80076,10-04-26,Visita Domiciliaria
3502,28659,09-04-26,Visita Domiciliaria
1344,60948,10-04-26,Llamada
7076,59259,09-04-26,Llamada
3118,81422,10-04-26,Visita Domiciliaria
2626,78828,09-04-26,SMS
8393,98398,11-04-26,Correo
9928,73237,11-04-26,Visita Domiciliaria
3166,22837,11-04-26,Visita Domiciliaria
2405,55043,09-04-26,SMS
8526,82220,10-04-26,SMS
7988,63516,10-04-26,Visita Domiciliaria
3479,51191,09-04-26,Correo
1656,21394,11-04-26,Visita Domiciliaria
3655,71484,10-04-26,Correo
4157,53463,11-04-26,Correo
7275,53101,09-04-26,Visita Domiciliaria
3305,96366,10-04-26,SMS
2269,53341,11-04-26,Visita Domiciliaria
6975,42511,10-04-26,Correo
5426,84815,11-04-26,Correo
1773,27085,10-04-26,Visita Domiciliaria
1762,65310,09-04-26,SMS
2235,54313,11-04-26,Correo
2086,41805,09-04-26,Correo
3796,63062,11-04-26,Visita Domiciliaria
9838,72422,10-04-26,Llamada
8277,68550,10-04-26,Correo
9183,60539,09-04-26,Llamada
5357,95015,10-04-26,SMS
6032,20156,09-04-26,Visita Domiciliaria
8199,61651,10-04-26,SMS
3252,23836,10-04-26,Visita Domiciliaria
9177,70904,10-04-26,SMS
4525,84130,10-04-26,Llamada
9685,12152,09-04-26,SMS
8951,31144,09-04-26,Correo
3923,89095,10-04-26,Correo
5545,56021,09-04-26,Visita Domiciliaria
